#{"t_start": 1764393610.743895, "env_id": "None"}
r,l,t
74.48402,150,446.725749
54.30396,150,448.06813
58.115271,150,449.416221
66.23387,150,450.751727
71.774539,150,465.749689
79.451076,150,467.049405
73.898374,150,468.325909
56.00171,150,469.571786
81.591983,150,470.828119
65.564308,150,472.07574
65.470248,150,473.351914
56.618558,150,487.488922
71.020793,150,488.743562
62.135547,150,490.033908
74.880019,150,491.357635
58.700782,150,492.633324
57.726567,150,493.939636
71.374592,150,508.190739
56.597094,150,509.435876
53.886509,150,510.656778
59.177562,150,511.88114
63.822157,150,513.110994
63.853101,150,514.377033
65.952658,150,515.583299
55.672407,150,529.590838
54.234864,150,530.810447
77.705646,150,532.037406
67.334386,150,533.257779
75.313866,150,534.484802
60.966442,150,535.73842
74.306785,150,536.958683
61.168497,150,551.177147
75.226557,150,552.394686
56.9678,150,553.652206
64.817521,150,554.994771
81.737547,150,556.26754
70.307134,150,557.500627
82.18046,150,558.779742
65.585,150,573.081437
66.969819,150,574.66722
74.783503,150,575.939366
72.530628,150,577.226952
78.754197,150,578.539277
74.928801,150,579.874784
69.894618,150,581.121485
68.159487,150,595.526612
62.961465,150,596.803542
61.513119,150,598.279273
82.733323,150,599.531677
61.049792,150,600.775846
79.624342,150,602.085231
53.193437,150,616.480643
56.751924,150,617.76738
60.728523,150,619.057502
53.371841,150,620.316116
72.016741,150,621.582375
59.159152,150,622.912846
55.474435,150,624.184166
76.391987,150,638.625622
63.204283,150,639.916126
56.421988,150,641.154671
59.372135,150,642.459652
56.048722,150,643.961116
75.515036,150,645.273162
61.933182,150,646.658042
75.95121,150,661.68458
80.71493,150,663.073188
72.73528,150,664.459433
73.426334,150,665.862801
70.750256,150,667.243808
75.600782,150,668.602144
71.249461,150,669.982093
74.550906,150,685.092416
63.292659,150,686.486779
54.232161,150,687.894585
80.317801,150,689.363213
57.791633,150,690.752686
82.055812,150,692.166746
76.074637,150,693.547057
56.156448,150,708.746569
64.663203,150,710.028139
70.79037,150,711.311588
70.472528,150,712.564457
57.973538,150,713.870406
54.561751,150,715.07468
63.706644,150,716.296098
71.860551,150,730.625177
63.137238,150,731.853283
79.975014,150,733.118039
59.583867,150,734.356959
62.167789,150,735.577083
61.390372,150,736.775182
66.963892,150,751.093406
72.091089,150,752.346692
62.782608,150,753.569077
56.342899,150,754.784724
74.196912,150,756.043329
62.211872,150,757.360219
57.862934,150,758.65285
54.826929,150,773.400237
82.825587,150,774.760715
71.741023,150,776.119903
64.867541,150,777.479198
63.118897,150,778.960643
61.323613,150,780.334362
76.085772,150,781.706818
57.563772,150,796.825951
77.214828,150,798.242804
69.429717,150,799.625788
74.276571,150,800.984902
67.587384,150,802.378453
73.710913,150,803.716129
60.735787,150,805.072153
55.901287,150,820.363672
73.350238,150,821.747167
59.857646,150,823.184557
69.433054,150,824.574753
71.058911,150,825.950125
61.562962,150,827.338124
59.184334,150,828.705361
67.651612,150,843.782603
58.62917,150,845.042711
56.135914,150,846.302615
66.019833,150,847.531764
76.135784,150,848.771933
55.80847,150,850.020858
63.131042,150,851.315417
69.100822,150,865.498645
70.743341,150,866.729697
73.967752,150,867.963212
78.927413,150,869.43062
72.993586,150,870.695137
73.561199,150,871.974444
71.660166,150,886.300219
57.877731,150,887.544846
59.567662,150,888.80438
63.832063,150,890.045805
62.569625,150,891.285906
71.773961,150,892.492295
62.352433,150,893.685488
76.496039,150,908.209208
68.579816,150,909.595707
73.419528,150,910.923849
54.865513,150,912.293929
55.555182,150,913.693992
67.241245,150,915.075751
72.020777,150,916.447725
71.289625,150,931.175124
53.233191,150,932.365842
57.191629,150,933.582173
64.575053,150,934.77499
59.377336,150,935.978731
67.059103,150,937.199981
79.923696,150,938.435728
65.164546,150,952.664241
57.185385,150,953.898733
82.889281,150,955.123249
67.690789,150,956.337106
65.016739,150,957.603642
76.21823,150,958.968739
59.231641,150,960.248921
74.027733,150,974.97662
77.996898,150,976.322204
69.107193,150,977.66479
80.405346,150,979.00947
65.048311,150,980.317803
74.163148,150,981.664109
81.204588,150,982.977173
58.267093,150,992.855703
56.023553,150,994.107365
80.342575,150,995.356569
71.336132,150,996.616372
73.213259,150,997.857934
56.773983,150,999.112925
55.802349,150,1013.358291
58.014162,150,1014.616809
66.037078,150,1015.875881
58.206884,150,1017.115804
68.262622,150,1018.357013
66.018101,150,1019.664324
70.957071,150,1020.875644
57.326956,150,1035.292384
76.2581,150,1036.547333
69.613545,150,1037.870964
80.683657,150,1039.145726
81.692965,150,1040.421694
70.235382,150,1041.66703
80.833953,150,1042.944626
65.80508,150,1057.634315
76.37323,150,1059.037425
74.318668,150,1060.421941
69.282062,150,1061.767594
76.215825,150,1063.157113
65.371407,150,1064.623752
57.163424,150,1066.024995
59.587236,150,1080.551849
77.314182,150,1081.805284
77.042993,150,1083.079458
60.137235,150,1084.310625
79.042862,150,1085.563743
72.08524,150,1086.855092
64.2975,150,1088.119266
64.942055,150,1102.399777
77.733186,150,1103.749265
80.675511,150,1104.98139
73.722506,150,1106.230846
56.445888,150,1107.463395
57.426049,150,1108.743805
54.917699,150,1123.149959
64.503024,150,1124.56328
79.899682,150,1125.787741
80.22867,150,1127.028939
64.97034,150,1128.226273
53.679941,150,1129.45427
56.422165,150,1130.669202
61.437087,150,1144.870792
63.777015,150,1146.093836
77.051139,150,1147.299835
53.678295,150,1148.501843
72.470299,150,1149.706035
75.328575,150,1150.916576
58.065993,150,1152.140404
61.843004,150,1166.651469
63.450292,150,1167.866304
68.898822,150,1169.152129
64.495547,150,1170.385543
73.903237,150,1171.618367
68.991947,150,1172.833805
71.405689,150,1174.048945
59.82469,150,1188.317486
57.550564,150,1189.597765
54.979302,150,1190.867821
73.919595,150,1192.252052
80.005472,150,1193.569344
77.618182,150,1194.950625
60.2956,150,1196.215991
68.339836,150,1210.605358
65.664784,150,1211.859916
61.412188,150,1213.122806
60.673161,150,1214.573175
71.901461,150,1215.831345
65.145771,150,1217.028734
62.846996,150,1218.283778
64.449362,150,1232.378478
55.560479,150,1233.569345
66.753307,150,1234.771306
64.023694,150,1235.991017
57.133732,150,1237.201778
59.768453,150,1238.404877
63.370983,150,1252.548891
57.025738,150,1253.743721
62.919194,150,1254.975805
68.640705,150,1256.186816
54.478477,150,1257.379657
62.186779,150,1258.585039
58.908048,150,1259.968867
65.118488,150,1274.103499
83.933654,150,1275.334818
59.424986,150,1276.538302
76.189347,150,1277.736819
64.235155,150,1278.949839
61.450476,150,1280.18308
57.440502,150,1281.403306
72.13414,150,1295.718822
72.432193,150,1296.96505
69.728641,150,1298.203316
69.734897,150,1299.46229
69.595429,150,1300.713512
70.437926,150,1301.990658
58.471777,150,1303.22638
60.089669,150,1317.369915
83.497904,150,1318.620602
58.495905,150,1320.06682
76.4789,150,1321.278833
81.203137,150,1322.508765
64.017058,150,1323.764755
70.635125,150,1324.981934
60.621303,150,1339.1412
67.769908,150,1340.361572
66.951739,150,1341.559964
68.491177,150,1342.777466
58.403275,150,1343.977885
80.428375,150,1345.169345
70.076884,150,1346.373902
58.612746,150,1360.432351
59.2562,150,1361.631415
64.718634,150,1362.839323
70.347916,150,1364.054045
64.947661,150,1365.326852
70.344859,150,1366.557961
73.684482,150,1380.562799
78.557322,150,1381.973607
56.812433,150,1383.176916
62.999988,150,1384.389964
63.498921,150,1385.600388
62.339959,150,1386.80786
70.302752,150,1388.015629
69.264235,150,1402.124047
73.745276,150,1403.328822
76.149657,150,1404.543059
66.637965,150,1405.755393
68.278328,150,1406.963495
79.120348,150,1408.173864
65.81116,150,1409.386858
80.154216,150,1423.469936
63.144479,150,1424.709472
66.812855,150,1425.999347
70.960615,150,1427.254408
61.204077,150,1428.482836
56.084615,150,1429.723308
66.929268,150,1430.959009
64.40904,150,1445.200902
69.531584,150,1446.439399
65.316878,150,1447.663816
64.903078,150,1448.862856
65.690927,150,1450.072577
79.360594,150,1451.286354
58.450273,150,1452.502239
57.223605,150,1466.568824
61.106866,150,1467.764215
69.726842,150,1468.965967
58.028319,150,1470.174329
61.808536,150,1471.454092
61.864333,150,1472.64748
79.126547,150,1473.851927
73.19726,150,1487.971686
51.197096,150,1489.190781
75.707891,150,1490.401944
65.803044,150,1491.621549
56.233568,150,1492.83555
79.601023,150,1494.026449
62.40865,150,1508.199214
63.830814,150,1509.468338
62.383917,150,1510.662918
76.474884,150,1511.871161
70.660341,150,1513.073152
68.550062,150,1514.283873
66.046743,150,1515.495318
61.593875,150,1529.537711
77.584141,150,1530.746893
78.782922,150,1532.047386
55.469071,150,1533.243966
65.149507,150,1534.442374
81.081863,150,1535.649734
58.427753,150,1536.890388
71.801265,150,1551.505167
79.129426,150,1552.750121
70.04944,150,1554.028863
63.707379,150,1555.370886
59.631878,150,1556.696322
62.529261,150,1557.982447
64.475549,150,1559.264208
69.115357,150,1574.121099
57.109069,150,1575.431777
67.750312,150,1576.761538
76.571981,150,1577.99512
80.933486,150,1579.238843
61.644698,150,1580.509338
59.216996,150,1581.911894
53.515904,150,1596.490114
57.662875,150,1597.752812
63.393158,150,1599.040106
74.615775,150,1600.345032
53.072291,150,1601.627281
79.799128,150,1602.915521
65.134432,150,1604.194
74.357317,150,1619.012075
67.580549,150,1620.294114
71.184156,150,1621.568247
70.655903,150,1623.005383
62.380849,150,1624.281227
59.230377,150,1625.549935
69.495738,150,1640.107027
73.746277,150,1641.374089
56.52323,150,1642.639145
59.053768,150,1643.894209
58.188449,150,1645.16609
72.628367,150,1646.44057
56.869163,150,1647.696595
75.13643,150,1662.261989
72.699705,150,1663.597587
59.503719,150,1664.843894
60.543607,150,1666.108028
71.838672,150,1667.437152
80.691995,150,1668.738437
56.723301,150,1670.02029
54.537984,150,1684.641219
59.905156,150,1685.872111
59.360714,150,1687.13601
79.943296,150,1688.389926
55.930302,150,1689.639838
81.104846,150,1690.88491
68.303672,150,1692.143837
78.065926,150,1707.109806
58.647149,150,1708.449898
56.575234,150,1709.787445
76.991408,150,1711.07189
70.911396,150,1712.368359
65.30186,150,1713.647046
68.7745,150,1714.951233
65.153614,150,1730.260981
61.245561,150,1731.543501
76.849554,150,1732.835466
80.55923,150,1734.168603
78.696943,150,1735.480301
57.183887,150,1736.798635
77.837043,150,1751.193537
73.866439,150,1752.429914
55.461311,150,1753.880708
79.451204,150,1755.15613
61.43701,150,1756.419965
59.759458,150,1757.664968
62.976591,150,1758.918328
75.945767,150,1773.293938
61.850028,150,1774.53806
70.906346,150,1775.77582
58.989577,150,1777.014985
57.434282,150,1778.311137
57.344556,150,1779.568242
66.970534,150,1780.813397
54.830527,150,1795.297108
73.002307,150,1796.534576
68.470408,150,1797.781091
70.297925,150,1799.094879
68.664028,150,1800.373462
69.220824,150,1801.620135
76.067047,150,1802.881578
55.666003,150,1817.425272
79.383122,150,1818.677934
61.894471,150,1820.028471
70.49542,150,1821.299695
72.548386,150,1822.5844
56.977824,150,1823.865011
68.517084,150,1825.176272
61.286585,150,1839.563256
69.063915,150,1840.819942
55.050328,150,1842.079063
72.746682,150,1843.317741
62.17549,150,1844.63084
76.380096,150,1845.866148
74.440483,150,1847.103411
64.240439,150,1861.545079
75.32816,150,1862.785283
62.435612,150,1864.028149
79.824873,150,1865.280196
62.556407,150,1866.518483
61.036349,150,1867.756876
63.072775,150,1882.043043
80.736575,150,1883.284466
74.644751,150,1884.537338
66.261264,150,1885.758643
69.028722,150,1886.990955
63.082372,150,1888.244631
55.800287,150,1889.543862
67.306563,150,1903.86027
57.949879,150,1905.168426
77.214402,150,1906.425144
58.864405,150,1907.693832
71.41574,150,1908.961279
57.985058,150,1910.234111
57.51806,150,1911.499122
65.15248,150,1926.086303
58.064568,150,1927.349992
71.712023,150,1928.590914
55.182772,150,1929.857499
64.085391,150,1931.108166
78.965589,150,1932.389124
60.167289,150,1933.64106
60.43146,150,1947.962162
71.79089,150,1949.299974
62.68947,150,1950.564565
68.348303,150,1951.800108
65.716559,150,1953.034939
69.083341,150,1954.273993
84.638458,150,1955.521953
60.431387,150,1970.003942
82.518782,150,1971.306438
70.647536,150,1972.578192
75.923678,150,1973.821811
65.929572,150,1975.072958
56.903406,150,1976.34119
73.887987,150,1977.614937
68.417768,150,1992.105066
61.590111,150,1993.378339
74.619459,150,1994.675025
79.239941,150,1995.918865
79.807177,150,1997.152887
61.013226,150,1998.380009
75.979731,150,2012.667108
74.574467,150,2013.897652
62.133414,150,2015.128497
72.902894,150,2016.374542
70.773296,150,2017.6045
71.933265,150,2018.881529
54.828522,150,2020.17198
76.706622,150,2034.59813
59.976834,150,2035.843798
63.105817,150,2037.139169
76.504916,150,2038.398437
59.612238,150,2039.885441
73.676976,150,2041.137277
66.167545,150,2042.358991
74.776909,150,2056.645548
58.989483,150,2057.87526
59.58769,150,2059.099726
61.226811,150,2060.343494
58.590169,150,2061.584829
57.317054,150,2062.81832
66.564688,150,2064.043776
78.864103,150,2078.384039
62.600459,150,2079.624776
57.918746,150,2080.867515
64.222976,150,2082.114174
55.453423,150,2083.352167
70.179911,150,2084.655338
61.35907,150,2085.897659
57.255093,150,2100.360022
59.46419,150,2101.606075
74.268458,150,2102.86196
59.019371,150,2104.117612
57.819314,150,2105.394955
56.955082,150,2106.633096
55.390808,150,2107.874729
62.228837,150,2122.98949
59.795746,150,2124.306426
69.655659,150,2125.640771
76.455977,150,2126.950099
77.003412,150,2128.25187
78.226282,150,2129.617648
63.247471,150,2145.216885
51.466957,150,2146.548265
64.629997,150,2147.941024
67.294029,150,2149.284828
60.038886,150,2150.653127
74.293527,150,2152.005976
60.12354,150,2153.396473
52.695219,150,2169.206371
67.921297,150,2170.689552
59.208189,150,2171.977121
66.721801,150,2173.276484
75.222043,150,2174.563479
75.003852,150,2175.851403
62.848917,150,2177.109558
57.23747,150,2191.447505
65.757909,150,2192.699323
68.36924,150,2193.946579
82.784093,150,2195.189315
63.741068,150,2196.427793
56.239332,150,2197.683908
63.152675,150,2198.952744
75.392596,150,2213.31703
81.597414,150,2214.633134
64.009521,150,2215.910211
57.062413,150,2217.182019
69.686728,150,2218.436093
66.448943,150,2219.692992
70.493091,150,2220.971054
64.884279,150,2235.371752
65.611893,150,2236.599776
68.198071,150,2237.843981
65.050727,150,2239.084604
65.869345,150,2240.313871
66.197684,150,2241.576153
64.722821,150,2256.019564
62.376268,150,2257.283811
57.511368,150,2258.551606
74.173652,150,2259.853861
69.227573,150,2261.104911
62.083691,150,2262.348966
65.9374,150,2263.594282
63.748788,150,2278.29926
74.380623,150,2279.680158
60.469479,150,2280.988647
73.176391,150,2282.310189
72.151544,150,2283.547506
79.203908,150,2284.799547
69.904249,150,2286.046024
71.529333,150,2300.302852
68.933672,150,2301.562867
65.614982,150,2302.805845
55.685121,150,2304.051212
81.422135,150,2305.511855
78.337594,150,2306.765042
61.96136,150,2308.028216
63.19974,150,2322.329619
63.433639,150,2323.580854
69.150123,150,2324.855861
65.992774,150,2326.113208
79.939189,150,2327.363911
81.223285,150,2328.636242
68.808841,150,2329.904045
57.457973,150,2344.862087
64.187088,150,2346.103642
66.777838,150,2347.334685
69.790471,150,2348.566596
76.701258,150,2349.850914
75.986945,150,2351.116762
79.888797,150,2352.36598
69.395434,150,2366.792093
65.593863,150,2368.025068
76.195428,150,2369.298116
76.994478,150,2370.541046
58.718908,150,2371.771083
64.314496,150,2373.01645
63.007231,150,2387.213778
57.200676,150,2388.511017
71.611022,150,2389.739534
72.014223,150,2391.028388
67.512686,150,2392.328182
66.486565,150,2393.654204
54.258415,150,2394.966846
71.364718,150,2409.342883
78.919506,150,2410.656266
83.04488,150,2411.889602
56.361068,150,2413.135523
56.241198,150,2414.386678
60.819988,150,2415.64943
62.381234,150,2416.915563
80.042147,150,2431.366355
57.529238,150,2432.632186
75.400346,150,2433.884918
82.162079,150,2435.154189
59.398961,150,2436.431171
65.796299,150,2437.715936
70.934362,150,2438.995427
60.44924,150,2453.245632
67.096912,150,2454.505362
57.304212,150,2455.827988
65.709009,150,2457.089266
78.092918,150,2458.338203
61.440491,150,2459.596648
59.991249,150,2460.832345
69.836722,150,2475.258183
83.608815,150,2476.486111
75.970411,150,2477.725442
61.686582,150,2478.961575
80.960892,150,2480.214134
81.30884,150,2481.46191
79.349691,150,2482.71524
61.244231,150,2497.130979
76.60914,150,2498.397162
75.048228,150,2499.638475
75.335981,150,2500.942005
74.558686,150,2502.178174
57.867403,150,2503.414221
64.508987,150,2517.801628
57.303434,150,2519.054534
73.184373,150,2520.33519
61.255801,150,2521.608564
72.236224,150,2522.887897
58.527503,150,2524.164058
60.826047,150,2525.429762
57.804742,150,2539.77107
55.979943,150,2541.168985
75.293692,150,2542.481081
79.752792,150,2543.776166
56.168415,150,2545.137638
58.291403,150,2546.425536
69.55496,150,2547.70157
62.688378,150,2562.093192
59.951648,150,2563.351758
66.640753,150,2564.60955
77.905225,150,2565.892936
59.637041,150,2567.145034
57.655129,150,2568.408655
63.95759,150,2569.69771
61.517334,150,2584.065886
56.30837,150,2585.304206
64.930213,150,2586.541045
70.577504,150,2587.786969
56.050575,150,2589.030196
61.599228,150,2590.453949
72.090408,150,2591.696253
77.340611,150,2606.188974
58.751264,150,2607.43875
60.254879,150,2608.689836
56.622548,150,2609.941941
78.434614,150,2611.19798
78.782466,150,2612.449464
63.947408,150,2613.711278
71.598538,150,2627.98897
69.993851,150,2629.308982
64.939176,150,2630.571357
63.993354,150,2631.860912
78.366565,150,2633.134165
61.887109,150,2634.424904
66.731111,150,2648.833212
64.787865,150,2650.173421
72.144184,150,2651.610336
64.47436,150,2652.923205
57.74536,150,2654.236029
72.786503,150,2655.528803
60.769397,150,2656.803881
