#{"t_start": 1764393610.5415945, "env_id": "None"}
r,l,t
71.163819,150,644.16242
72.712081,150,645.478454
54.891373,150,646.860343
57.389925,150,661.886881
66.005811,150,663.277481
63.668476,150,664.661733
57.122814,150,666.065102
70.735474,150,667.446108
57.482635,150,668.804444
53.885565,150,670.185393
72.750592,150,685.295719
54.656646,150,686.688076
65.945415,150,688.096886
66.777926,150,689.566512
81.911981,150,690.954987
66.112499,150,692.370043
73.812626,150,693.749357
63.937398,150,708.94887
58.46404,150,710.22944
54.678675,150,711.513888
57.173354,150,712.764764
56.661066,150,714.072707
71.591401,150,715.27698
84.083987,150,716.497394
61.450012,150,730.827478
59.222707,150,732.057577
52.972798,150,733.321337
54.374544,150,734.558261
67.077481,150,735.780382
55.525766,150,736.977483
78.504004,150,751.295707
69.835935,150,752.549991
67.466514,150,753.771377
65.610495,150,754.987025
57.009359,150,756.24463
79.932297,150,757.56252
65.933957,150,758.853152
63.716408,150,773.60354
67.588843,150,774.964014
67.414896,150,776.3232
78.859628,150,777.681499
74.297526,150,779.162944
62.928849,150,780.534658
67.697785,150,781.908117
80.42657,150,797.028251
77.54018,150,798.445104
67.278288,150,799.829087
78.123639,150,801.188207
56.306531,150,802.580754
64.285878,150,803.917432
79.168667,150,805.274454
70.353229,150,820.565972
79.413151,150,821.949468
78.200199,150,823.384864
67.066796,150,824.777054
55.878399,150,826.153424
67.057494,150,827.540425
84.058434,150,828.906659
73.619593,150,843.984903
79.835102,150,845.245011
67.848959,150,846.506138
80.534012,150,847.734065
60.133202,150,848.974233
69.324456,150,850.223158
53.823658,150,851.517718
65.433608,150,865.700945
66.802797,150,866.931001
70.712502,150,868.168001
79.906971,150,869.632921
56.939768,150,870.897437
75.384255,150,872.176744
74.877039,150,886.502519
58.287144,150,887.747147
62.722137,150,889.00668
65.814272,150,890.250487
78.986854,150,891.488206
66.857662,150,892.693541
65.782807,150,893.889022
71.678631,150,908.408506
57.45468,150,909.798007
66.702591,150,911.12615
65.344165,150,912.496229
67.967367,150,913.895049
71.607239,150,915.280055
58.561865,150,916.652137
59.123412,150,931.377424
58.432519,150,932.568143
59.497904,150,933.786473
79.660775,150,934.97729
72.497199,150,936.181032
60.406014,150,937.402282
59.094011,150,938.637028
60.661128,150,952.866541
55.267584,150,954.102033
61.30429,150,955.324533
66.672391,150,956.539407
54.131277,150,957.804946
71.925544,150,959.17104
75.493242,150,960.450225
56.465948,150,975.17892
75.991027,150,976.524505
60.955611,150,977.86709
65.245345,150,979.210759
71.691691,150,980.520103
64.907747,150,981.86641
56.543085,150,983.180472
72.6727,150,993.058004
68.527666,150,994.308669
56.943324,150,995.558869
70.607119,150,996.818672
62.309099,150,998.060234
56.504219,150,999.316227
61.850948,150,1013.559592
55.764803,150,1014.821157
70.309214,150,1016.078182
76.365445,150,1017.318104
56.298483,150,1018.559314
70.168732,150,1019.865609
62.733587,150,1021.077945
61.842893,150,1035.494685
71.633424,150,1036.748633
59.82701,150,1038.073265
72.416565,150,1039.346781
58.610281,150,1040.623994
62.421012,150,1041.86933
60.777747,150,1043.147928
57.40633,150,1057.835588
57.272885,150,1059.238677
60.390182,150,1060.624241
57.180934,150,1061.969894
77.919906,150,1063.35742
76.786222,150,1064.826053
58.944254,150,1066.22629
78.085294,150,1080.75415
68.892229,150,1082.007585
76.629115,150,1083.282756
64.398097,150,1084.5119
69.280554,150,1085.766044
55.608687,150,1087.056381
62.622927,150,1088.320083
58.989865,150,1102.601078
69.993749,150,1103.951566
65.048346,150,1105.183691
55.069506,150,1106.434161
62.26319,150,1107.664699
61.427911,150,1108.947108
75.533413,150,1123.350233
67.537908,150,1124.76558
60.557311,150,1125.989031
74.377728,150,1127.232238
57.767244,150,1128.42957
82.926016,150,1129.656571
56.764064,150,1130.869508
68.54007,150,1145.074089
56.448283,150,1146.297137
60.870138,150,1147.502136
57.385085,150,1148.704144
71.172022,150,1149.907314
62.95674,150,1151.12088
63.310087,150,1152.342705
66.874454,150,1166.85377
67.113232,150,1168.068605
76.019821,150,1169.353422
59.717434,150,1170.587844
64.628324,150,1171.820668
79.482404,150,1173.036105
55.374656,150,1174.250243
73.221052,150,1188.519787
57.889543,150,1189.801567
71.160255,150,1191.070121
74.828935,150,1192.454352
60.034935,150,1193.771644
61.463646,150,1195.153925
56.530609,150,1196.418291
73.349798,150,1210.807659
60.075077,150,1212.062217
57.114351,150,1213.326105
56.909999,150,1214.775476
75.054552,150,1216.033645
60.067886,150,1217.232032
74.835408,150,1218.487077
72.98846,150,1232.580779
62.618786,150,1233.770646
58.304829,150,1234.974606
69.501393,150,1236.193317
65.363706,150,1237.404079
57.477254,150,1238.607177
67.135912,150,1252.75219
52.97684,150,1253.946021
77.100473,150,1255.178106
72.032253,150,1256.389117
72.825654,150,1257.579963
68.544297,150,1258.786274
65.780725,150,1260.171168
80.283944,150,1274.305799
68.645653,150,1275.537119
81.606044,150,1276.740603
56.696849,150,1277.93912
77.921156,150,1279.15214
71.119753,150,1280.385381
56.902049,150,1281.604608
78.180089,150,1295.922127
64.766394,150,1297.165351
66.426087,150,1298.405617
63.426129,150,1299.665616
76.108927,150,1300.915812
60.598773,150,1302.193955
58.38357,150,1303.428681
66.677572,150,1317.572216
78.22662,150,1318.823914
65.474555,150,1320.269121
55.488397,150,1321.481134
58.15546,150,1322.711065
56.451124,150,1323.967056
55.12594,150,1325.183238
69.47195,150,1339.343501
56.448179,150,1340.562872
59.037459,150,1341.762264
60.212636,150,1342.980768
56.589192,150,1344.180185
70.525583,150,1345.374152
78.051675,150,1346.574978
68.018417,150,1360.634651
63.963819,150,1361.832719
58.962943,150,1363.040511
76.803326,150,1364.256345
65.969528,150,1365.527727
73.904748,150,1366.760262
55.471697,150,1380.766136
74.536868,150,1382.174906
57.293395,150,1383.380216
59.292097,150,1384.592265
56.809987,150,1385.801683
74.319078,150,1387.011165
73.563852,150,1388.21793
52.71239,150,1402.325349
71.275427,150,1403.532121
75.781091,150,1404.74536
73.160827,150,1405.957694
61.692384,150,1407.164794
55.708602,150,1408.376164
59.194874,150,1409.589158
60.006121,150,1423.672236
64.922887,150,1424.911772
78.611931,150,1426.201648
62.940498,150,1427.455708
67.593645,150,1428.686136
73.049932,150,1429.925608
68.968136,150,1431.162736
60.182407,150,1445.403203
77.042282,150,1446.6417
78.442103,150,1447.866117
73.325832,150,1449.065156
64.570621,150,1450.275877
62.884392,150,1451.489654
73.256811,150,1452.705655
57.4084,150,1466.771124
84.307031,150,1467.965517
60.763621,150,1469.168267
52.308899,150,1470.375628
57.492446,150,1471.655393
62.442234,150,1472.849781
66.097519,150,1474.054227
60.395086,150,1488.173986
56.700751,150,1489.393082
73.311741,150,1490.604244
71.168559,150,1491.825163
57.521912,150,1493.03885
64.480428,150,1494.22875
69.275952,150,1508.402544
54.495248,150,1509.671638
54.50336,150,1510.865218
59.397104,150,1512.073461
64.246016,150,1513.275453
76.419438,150,1514.486174
71.144602,150,1515.696616
68.082937,150,1529.740012
77.151496,150,1530.949193
54.365102,150,1532.248688
68.887418,150,1533.446267
69.588404,150,1534.644675
61.624745,150,1535.85306
59.075185,150,1537.091669
73.249582,150,1551.707468
70.302938,150,1552.954441
59.619267,150,1554.231163
71.87454,150,1555.574192
60.550604,150,1556.898623
64.715603,150,1558.184748
80.189521,150,1559.46551
79.048844,150,1574.323399
60.460355,150,1575.634078
77.474954,150,1576.962802
76.670256,150,1578.197421
72.90681,150,1579.441144
62.364416,150,1580.711638
58.460843,150,1582.114195
81.598016,150,1596.6935
69.425831,150,1597.955113
59.065782,150,1599.242407
82.643434,150,1600.547332
72.452104,150,1601.829582
72.83233,150,1603.119296
81.007715,150,1604.3963
76.831736,150,1619.213373
61.259939,150,1620.497432
54.579899,150,1621.772049
63.13963,150,1623.209153
56.831659,150,1624.483528
59.153723,150,1625.750734
56.430395,150,1640.306328
65.680234,150,1641.576389
64.412715,150,1642.840446
77.845976,150,1644.098015
58.088162,150,1645.365353
78.710945,150,1646.64387
77.16169,150,1647.898896
78.370472,150,1662.465758
79.152369,150,1663.800963
71.504788,150,1665.046194
68.6261,150,1666.310329
73.352627,150,1667.639452
73.517531,150,1668.942239
62.251052,150,1670.223592
60.045384,150,1684.843519
60.667784,150,1686.074411
63.697575,150,1687.337314
57.661576,150,1688.592227
81.325375,150,1689.84325
63.626335,150,1691.086188
57.016509,150,1692.347155
75.734384,150,1707.312107
63.175898,150,1708.652198
78.866498,150,1709.989745
72.865134,150,1711.275252
81.985587,150,1712.570659
80.24883,150,1713.850343
72.688865,150,1715.154535
61.002014,150,1730.463282
60.756114,150,1731.745802
78.043873,150,1733.037766
55.392136,150,1734.370904
77.263046,150,1735.682602
84.415968,150,1737.000935
63.619985,150,1751.392405
74.104184,150,1752.632215
76.618086,150,1754.082504
61.660028,150,1755.359429
68.442803,150,1756.622266
55.47458,150,1757.868267
63.329836,150,1759.120629
70.057088,150,1773.496238
77.242534,150,1774.740361
66.944724,150,1775.977124
58.228813,150,1777.218283
64.996876,150,1778.513437
71.336197,150,1779.769546
57.0491,150,1781.015698
73.600645,150,1795.49841
72.37498,150,1796.73588
66.249754,150,1797.98439
74.934204,150,1799.298177
69.0019,150,1800.574746
59.070019,150,1801.823481
75.961056,150,1803.083879
74.07789,150,1817.625514
70.464428,150,1818.879227
74.018895,150,1820.230772
67.891542,150,1821.501996
57.4763,150,1822.786701
75.535776,150,1824.067312
79.873862,150,1825.379979
57.119481,150,1839.765557
55.509648,150,1841.021741
76.195532,150,1842.282863
55.641153,150,1843.520042
68.801007,150,1844.833141
72.322734,150,1846.066304
69.729842,150,1847.304274
78.02449,150,1861.74638
73.603473,150,1862.988584
79.325903,150,1864.228456
68.779033,150,1865.482496
54.440501,150,1866.720784
73.363093,150,1867.959177
60.917089,150,1882.246377
57.036327,150,1883.487767
63.336827,150,1884.737634
54.903913,150,1885.960943
74.65167,150,1887.193256
76.304702,150,1888.446931
73.857205,150,1889.74716
56.438358,150,1904.06257
65.754175,150,1905.369729
71.765998,150,1906.628444
59.932837,150,1907.896132
64.806909,150,1909.161443
57.564654,150,1910.4354
74.989394,150,1911.699429
56.565407,150,1926.288604
74.260342,150,1927.550791
81.091749,150,1928.793215
61.960425,150,1930.0598
64.404306,150,1931.310467
66.433635,150,1932.591425
81.626754,150,1933.842306
81.040376,150,1948.164463
61.183811,150,1949.502275
70.364701,150,1950.765834
75.524395,150,1952.000907
81.876154,150,1953.23618
71.222692,150,1954.477294
74.248128,150,1955.725251
73.508522,150,1970.205237
59.538358,150,1971.508739
79.130692,150,1972.780492
77.701381,150,1974.024111
58.196103,150,1975.275259
71.844702,150,1976.543491
59.330159,150,1977.818239
52.799798,150,1992.307367
60.398765,150,1993.58316
63.606204,150,1994.878341
54.068102,150,1996.122167
63.925828,150,1997.355188
72.718566,150,1998.581312
70.744146,150,2012.869408
75.470665,150,2014.100952
62.638577,150,2015.332299
58.703455,150,2016.577866
58.761579,150,2017.806801
68.905461,150,2019.083829
70.242794,150,2020.375565
64.518418,150,2034.800431
58.532626,150,2036.046099
56.309949,150,2037.340472
63.062352,150,2038.601751
69.791789,150,2040.087742
78.633676,150,2041.337582
59.740256,150,2042.562316
71.356709,150,2056.84683
54.237122,150,2058.07856
56.887421,150,2059.302026
66.440142,150,2060.546795
72.242202,150,2061.78713
59.089545,150,2063.021806
53.338457,150,2064.246077
66.638518,150,2078.585337
65.946142,150,2079.827076
69.068207,150,2081.069815
56.530748,150,2082.316475
62.720288,150,2083.554467
76.993395,150,2084.857639
80.458892,150,2086.098959
56.516617,150,2100.563321
73.995783,150,2101.8098
67.667628,150,2103.063207
57.357422,150,2104.319913
76.980522,150,2105.596234
56.282656,150,2106.835396
56.13249,150,2108.076029
59.799493,150,2123.191791
78.60508,150,2124.508726
73.175533,150,2125.843072
63.643865,150,2127.1524
79.990444,150,2128.454171
79.524115,150,2129.819948
66.129251,150,2145.419185
64.085964,150,2146.750566
77.944588,150,2148.143324
61.449023,150,2149.487129
79.529944,150,2150.854418
70.471044,150,2152.206283
75.504889,150,2153.595629
72.950712,150,2169.409676
56.653006,150,2170.891852
72.705998,150,2172.178425
73.843912,150,2173.478785
59.878735,150,2174.765779
63.864574,150,2176.053703
64.348493,150,2177.31336
56.834901,150,2191.651042
82.209017,150,2192.901624
74.295726,150,2194.147857
78.416441,150,2195.391616
81.34125,150,2196.632087
60.247937,150,2197.887208
57.714101,150,2199.155045
62.312097,150,2213.518332
65.372783,150,2214.835435
66.563759,150,2216.112512
60.850104,150,2217.38432
52.89706,150,2218.638394
70.311615,150,2219.896291
74.375199,150,2221.171853
68.302144,150,2235.574053
58.749383,150,2236.802077
62.758006,150,2238.045283
66.991641,150,2239.286904
56.51194,150,2240.517173
63.642986,150,2241.778454
60.752114,150,2256.221864
56.559899,150,2257.485113
78.294989,150,2258.754972
51.865325,150,2260.056162
70.204521,150,2261.30618
59.884455,150,2262.551266
67.51784,150,2263.796583
59.003267,150,2278.503082
62.135198,150,2279.882458
56.481708,150,2281.191947
82.428586,150,2282.513988
72.560588,150,2283.750806
78.220892,150,2285.001848
69.955274,150,2286.248324
79.185535,150,2300.505152
68.018988,150,2301.763879
76.670244,150,2303.009352
49.306622,150,2304.252011
72.899728,150,2305.713112
60.512938,150,2306.967343
61.927766,150,2308.230516
55.178524,150,2322.530919
80.602355,150,2323.78116
79.360201,150,2325.057164
73.237119,150,2326.314058
70.174289,150,2327.566211
81.067552,150,2328.838543
61.488559,150,2330.107375
75.641869,150,2345.063353
78.076125,150,2346.305943
75.934079,150,2347.537985
69.55422,150,2348.766895
63.430381,150,2350.055265
64.776936,150,2351.318064
65.953725,150,2352.569281
60.543808,150,2366.994393
62.495639,150,2368.227368
68.752334,150,2369.499419
70.223905,150,2370.743347
60.389937,150,2371.973886
67.869838,150,2373.219749
54.064777,150,2387.416079
65.896973,150,2388.711815
71.481574,150,2389.941835
71.301507,150,2391.230688
75.997811,150,2392.531484
80.608455,150,2393.858607
61.577573,150,2395.168149
66.473556,150,2409.544103
58.610445,150,2410.856572
53.941689,150,2412.091902
63.8537,150,2413.337824
65.963298,150,2414.589975
63.784316,150,2415.851731
75.379081,150,2417.11886
63.094023,150,2431.567657
71.949624,150,2432.833466
67.24985,150,2434.087219
60.177151,150,2435.357507
57.429194,150,2436.635473
76.675389,150,2437.91724
70.772975,150,2439.197728
81.673426,150,2453.447932
77.761581,150,2454.707663
55.921511,150,2456.032308
76.701792,150,2457.289369
73.19664,150,2458.540504
59.657785,150,2459.798949
72.13633,150,2461.033638
76.582739,150,2475.460484
65.441867,150,2476.689458
78.40403,150,2477.926722
77.05238,150,2479.164874
74.586767,150,2480.417454
72.167141,150,2481.665389
72.417726,150,2482.91754
72.502961,150,2497.33328
61.444331,150,2498.598466
54.527538,150,2499.840776
70.093214,150,2501.147385
62.555823,150,2502.380475
69.391985,150,2503.615503
84.859184,150,2518.005219
73.800267,150,2519.256835
66.082605,150,2520.538523
69.923323,150,2521.810865
60.253577,150,2523.090197
74.035348,150,2524.367378
64.035324,150,2525.632063
53.877362,150,2539.988515
60.387683,150,2541.372284
62.217453,150,2542.683381
53.90159,150,2543.978467
55.03419,150,2545.339939
58.629023,150,2546.629873
77.580981,150,2547.903871
70.106362,150,2562.295492
63.455938,150,2563.554058
80.94012,150,2564.81185
65.999395,150,2566.096236
65.804189,150,2567.347335
65.636412,150,2568.610956
59.75822,150,2569.901372
58.203114,150,2584.266187
58.275035,150,2585.507527
77.419178,150,2586.743345
69.051655,150,2587.98927
80.884387,150,2589.231495
66.144902,150,2590.657416
79.602796,150,2591.898553
61.999683,150,2606.390249
66.040886,150,2607.641051
53.893282,150,2608.892137
53.090698,150,2610.144241
77.250731,150,2611.401281
57.573498,150,2612.653267
61.058086,150,2613.913578
55.815556,150,2628.191271
70.487705,150,2629.511282
64.843218,150,2630.772156
72.458121,150,2632.063213
80.930523,150,2633.336466
76.309702,150,2634.627205
58.365907,150,2649.035513
52.82746,150,2650.375722
58.148779,150,2651.812636
75.767542,150,2653.126563
77.31465,150,2654.439349
54.051913,150,2655.732179
55.941385,150,2657.006182
