#{"t_start": 1764393610.7288642, "env_id": "None"}
r,l,t
57.963431,150,1318.635633
54.948264,150,1320.083036
78.679913,150,1321.293864
61.511263,150,1322.523795
59.411811,150,1323.779786
71.331287,150,1324.994971
58.83377,150,1339.156231
71.133045,150,1340.375602
65.021685,150,1341.574995
80.755256,150,1342.792497
81.969729,150,1343.991917
57.127842,150,1345.186882
78.350183,150,1346.387708
79.320696,150,1360.445364
58.0163,150,1361.646446
67.960583,150,1362.854354
57.220848,150,1364.069076
76.766118,150,1365.341883
74.988535,150,1366.572992
69.2842,150,1380.57783
73.638421,150,1381.988637
75.032617,150,1383.192946
62.783572,150,1384.404995
82.5201,150,1385.61237
56.844212,150,1386.823895
72.851064,150,1388.03066
65.85011,150,1402.139078
78.389657,150,1403.344851
75.908862,150,1404.55809
59.075766,150,1405.770424
75.079633,150,1406.980584
55.589842,150,1408.188895
64.39223,150,1409.401888
57.850824,150,1423.484967
68.006239,150,1424.724503
56.68732,150,1426.014378
82.380044,150,1427.268439
77.813299,150,1428.498866
61.094948,150,1429.738339
74.578725,150,1430.975466
72.502623,150,1445.215933
56.412043,150,1446.453429
60.945076,150,1447.678847
72.146162,150,1448.876525
70.803093,150,1450.088607
65.800959,150,1451.301385
56.934514,150,1452.517269
82.793577,150,1466.584882
77.368601,150,1467.779246
61.125443,150,1468.979999
72.205016,150,1470.188359
63.801564,150,1471.469122
72.538836,150,1472.662511
80.226219,150,1473.866958
65.411772,150,1487.986717
69.725515,150,1489.205812
71.387046,150,1490.416975
64.144835,150,1491.63993
57.320097,150,1492.850581
73.296557,150,1494.04148
71.634074,150,1508.215274
80.665054,150,1509.483368
80.137432,150,1510.67695
60.28907,150,1511.886191
57.717305,150,1513.088183
60.198405,150,1514.298904
81.868164,150,1515.510349
60.904742,150,1529.55476
70.355385,150,1530.760923
57.564273,150,1532.062417
70.166687,150,1533.258997
54.543828,150,1534.457405
81.134015,150,1535.66579
56.641147,150,1536.905419
77.945953,150,1551.520198
71.675487,150,1552.767172
59.874275,150,1554.043894
79.826445,150,1555.385917
74.367076,150,1556.713675
54.847959,150,1557.997478
56.564562,150,1559.279239
74.493799,150,1574.139486
58.245473,150,1575.446808
55.274713,150,1576.775533
55.160602,150,1578.012145
67.267505,150,1579.253874
71.811406,150,1580.524369
68.527777,150,1581.926925
69.190038,150,1596.50623
69.794796,150,1597.767843
77.067875,150,1599.055137
62.483886,150,1600.359037
69.36583,150,1601.642312
60.803348,150,1602.932026
77.636645,150,1604.209031
59.95731,150,1619.027106
58.862401,150,1620.309145
65.319185,150,1621.583278
76.126082,150,1623.020414
56.797361,150,1624.296258
73.725662,150,1625.564966
54.956568,150,1640.120059
63.223111,150,1641.388119
68.290415,150,1642.654176
60.633026,150,1643.90924
75.516738,150,1645.180121
82.732775,150,1646.4566
60.565991,150,1647.710626
58.999246,150,1662.27702
61.526099,150,1663.612618
67.06388,150,1664.862235
63.215271,150,1666.123059
65.048244,150,1667.452183
52.175072,150,1668.756048
73.976679,150,1670.036322
78.620433,150,1684.65625
79.307491,150,1685.887142
63.42973,150,1687.150044
73.183304,150,1688.402957
54.829965,150,1689.655981
67.494878,150,1690.898919
63.465244,150,1692.158868
69.799573,150,1707.126097
58.626435,150,1708.464928
65.011871,150,1709.802476
68.279603,150,1711.087982
80.507892,150,1712.384892
69.889888,150,1713.663073
62.101442,150,1714.966264
67.037143,150,1730.276012
75.439417,150,1731.561523
64.670969,150,1732.850497
61.197747,150,1734.183634
68.694764,150,1735.495332
83.021213,150,1736.811155
70.086879,150,1751.206444
76.985352,150,1752.443948
64.324491,150,1753.895739
69.879897,150,1755.174158
55.684225,150,1756.434996
69.200164,150,1757.680998
82.144545,150,1758.93236
65.502488,150,1773.308969
60.318956,150,1774.55409
78.103316,150,1775.790851
71.17415,150,1777.030016
81.033309,150,1778.326168
66.727022,150,1779.582276
74.254722,150,1780.831438
63.596929,150,1795.312139
66.100154,150,1796.550604
65.064172,150,1797.797121
57.663896,150,1799.110907
75.325568,150,1800.388493
70.405017,150,1801.639266
60.882127,150,1802.898604
59.214675,150,1817.440302
72.262249,150,1818.692965
54.903558,150,1820.043502
62.997695,150,1821.314726
64.850761,150,1822.598401
62.927465,150,1823.879043
69.542573,150,1825.192709
64.30336,150,1839.579284
55.091698,150,1840.834972
62.604035,150,1842.095593
76.133844,150,1843.333977
78.677915,150,1844.645871
58.241221,150,1845.881179
62.908631,150,1847.120458
76.588582,150,1861.561109
68.329326,150,1862.802318
58.230412,150,1864.042182
73.696797,150,1865.29423
59.808321,150,1866.535016
61.642211,150,1867.771907
71.600718,150,1882.058074
70.69006,150,1883.299497
61.78881,150,1884.551367
66.410226,150,1885.773674
74.210136,150,1887.004974
69.479668,150,1888.258663
62.415793,150,1889.560888
77.177089,150,1903.873802
76.545803,150,1905.182459
63.937076,150,1906.441174
55.126525,150,1907.708863
73.315156,150,1908.974173
63.889123,150,1910.248131
63.906892,150,1911.512159
77.850451,150,1926.101334
54.283925,150,1927.367073
75.95838,150,1928.604894
81.88113,150,1929.871531
62.170627,150,1931.122198
76.107362,150,1932.404155
67.336811,150,1933.657106
80.379733,150,1947.977193
75.021365,150,1949.315005
59.498764,150,1950.579596
76.872133,150,1951.816198
78.292418,150,1953.04997
79.205674,150,1954.290024
68.715779,150,1955.536984
69.624941,150,1970.018973
59.929879,150,1971.320471
73.77712,150,1972.595978
70.439069,150,1973.838837
61.777358,150,1975.087989
61.307125,150,1976.356221
79.621643,150,1977.629968
58.126703,150,1992.119097
60.998978,150,1993.39589
55.984818,150,1994.691071
63.068143,150,1995.934897
55.704342,150,1997.167918
58.031458,150,1998.393046
68.546744,150,2012.681138
79.79602,150,2013.912683
56.330747,150,2015.145029
77.538159,150,2016.3916
61.87517,150,2017.618532
61.673078,150,2018.896559
55.421646,150,2020.187011
57.651869,150,2034.613161
79.157831,150,2035.859828
71.117618,150,2037.154199
60.745817,150,2038.414481
67.540516,150,2039.900472
75.160058,150,2041.150312
77.03399,150,2042.375046
68.299787,150,2056.65956
57.775539,150,2057.890291
71.573031,150,2059.116258
52.965674,150,2060.359525
76.653845,150,2061.59986
75.908904,150,2062.834536
68.607567,150,2064.058807
70.148702,150,2078.398068
68.00347,150,2079.639807
67.042126,150,2080.882546
59.983372,150,2082.129205
68.541137,150,2083.366124
57.321899,150,2084.672376
68.246659,150,2085.91269
71.357375,150,2100.374019
82.922141,150,2101.621105
69.343213,150,2102.874435
62.957256,150,2104.132643
77.438126,150,2105.409986
62.075497,150,2106.648127
58.823557,150,2107.888759
61.659541,150,2123.006025
65.781175,150,2124.320457
73.484022,150,2125.655802
78.46866,150,2126.964111
62.399749,150,2128.265892
69.285975,150,2129.632679
59.463483,150,2145.231915
62.417398,150,2146.566192
59.50387,150,2147.957061
57.393327,150,2149.300856
63.002892,150,2150.668158
77.884195,150,2152.021007
67.12358,150,2153.408359
82.165501,150,2169.221402
59.97449,150,2170.707093
78.913699,150,2171.992152
65.982114,150,2173.291515
73.469736,150,2174.57851
62.999555,150,2175.866433
70.175802,150,2177.1271
80.522815,150,2191.462535
58.522484,150,2192.714354
68.569374,150,2193.959589
80.333394,150,2195.204346
60.469373,150,2196.446318
74.778528,150,2197.699938
78.476423,150,2198.968782
52.940476,150,2213.332061
79.061056,150,2214.648165
70.449986,150,2215.92818
59.650511,150,2217.198049
59.011689,150,2218.452121
61.723857,150,2219.710042
57.982341,150,2220.986085
54.294184,150,2235.386783
71.176116,150,2236.614807
56.524662,150,2237.859012
78.230629,150,2239.099634
63.717087,150,2240.327903
75.429121,150,2241.590183
54.710023,150,2256.034595
77.256246,150,2257.296654
64.285923,150,2258.568705
57.8189,150,2259.868892
66.533855,150,2261.119942
75.492927,150,2262.367157
61.553799,150,2263.608292
54.759464,150,2278.314291
73.411839,150,2279.696185
68.085404,150,2281.004678
60.699863,150,2282.32522
55.822224,150,2283.563536
66.907153,150,2284.81713
53.843264,150,2286.061055
66.016647,150,2300.319877
74.090902,150,2301.576107
62.768202,150,2302.820876
61.805059,150,2304.066243
57.907963,150,2305.525842
74.208114,150,2306.780073
71.896845,150,2308.044244
74.666638,150,2322.34465
71.383681,150,2323.594887
55.673229,150,2324.870892
56.113386,150,2326.128238
76.118836,150,2327.379961
63.732013,150,2328.64921
80.251279,150,2329.920105
64.841159,150,2344.876084
58.50315,150,2346.11767
83.786806,150,2347.350715
58.068107,150,2348.580626
60.54239,150,2349.866993
60.967158,150,2351.131793
72.575069,150,2352.381011
59.359309,150,2366.804552
62.65382,150,2368.0391
74.722684,150,2369.31215
59.361413,150,2370.554575
59.877145,150,2371.786114
57.812769,150,2373.032479
80.179491,150,2387.226655
76.278761,150,2388.526048
72.093047,150,2389.753294
56.879679,150,2391.04445
72.781566,150,2392.343213
61.920793,150,2393.669235
63.904225,150,2394.980879
63.117967,150,2409.357914
61.890138,150,2410.669302
81.785231,150,2411.904633
68.622049,150,2413.151551
56.705741,150,2414.401708
71.228385,150,2415.664461
70.566003,150,2416.930593
65.018139,150,2431.381386
82.248501,150,2432.647217
71.743939,150,2433.899949
83.639224,150,2435.169219
60.840308,150,2436.448203
55.782565,150,2437.730967
68.233317,150,2439.011457
67.263992,150,2453.260663
75.874287,150,2454.522392
60.882087,150,2455.845038
56.234506,150,2457.104297
67.650498,150,2458.353234
64.929368,150,2459.610681
68.164938,150,2460.847376
62.419837,150,2475.273214
78.969508,150,2476.502188
57.057632,150,2477.740473
73.29347,150,2478.976606
65.145213,150,2480.230185
59.297288,150,2481.476941
72.341552,150,2482.729272
65.072962,150,2497.14601
65.258628,150,2498.411196
45.786104,150,2499.653506
67.72509,150,2500.958078
61.438586,150,2502.193205
61.569267,150,2503.426759
66.52251,150,2517.817949
81.188525,150,2519.070573
75.903015,150,2520.351254
70.262424,150,2521.623595
76.098803,150,2522.904996
68.554489,150,2524.180108
54.201946,150,2525.444793
64.695209,150,2539.793544
70.673332,150,2541.185014
60.67741,150,2542.496112
57.647788,150,2543.792194
74.160269,150,2545.151167
67.292097,150,2546.441566
79.063116,150,2547.717912
67.094359,150,2562.108222
85.661083,150,2563.366788
69.194195,150,2564.624581
58.201276,150,2565.909998
80.38258,150,2567.160065
66.261365,150,2568.424763
55.235545,150,2569.714103
57.677673,150,2584.077919
63.878945,150,2585.320258
59.825133,150,2586.556577
61.271179,150,2587.802
77.393374,150,2589.043224
58.624021,150,2590.46898
58.20833,150,2591.711283
69.846362,150,2606.204005
60.244125,150,2607.453781
81.144535,150,2608.70385
62.803069,150,2609.954462
64.381686,150,2611.213011
76.671408,150,2612.468049
67.372193,150,2613.724807
56.26289,150,2628.004001
70.897324,150,2629.323007
64.663839,150,2630.586388
82.479573,150,2631.875943
56.834432,150,2633.14819
69.22872,150,2634.439935
60.626897,150,2648.849302
56.88822,150,2650.18744
69.2732,150,2651.628247
76.933656,150,2652.939293
71.305705,150,2654.25208
63.602095,150,2655.543834
61.181805,150,2656.818912
