#{"t_start": 1764393610.743895, "env_id": "None"}
r,l,t
59.205763,150,823.182564
70.678462,150,824.575754
64.797403,150,825.950125
71.036242,150,827.339161
72.912311,150,828.705361
58.246338,150,843.782603
69.750129,150,845.042711
61.248581,150,846.303838
78.761535,150,847.531764
68.818229,150,848.771933
76.043933,150,850.022957
73.417754,150,851.315417
76.437763,150,865.498645
56.056975,150,866.729697
53.272525,150,867.964702
63.747396,150,869.429593
67.808565,150,870.696134
64.130223,150,871.974444
57.341721,150,886.300219
72.319334,150,887.544846
63.836644,150,888.803381
64.523388,150,890.048186
55.926857,150,891.285906
55.494014,150,892.492295
58.635616,150,893.685488
80.21646,150,908.205206
75.579661,150,909.595707
55.380784,150,910.922845
57.71851,150,912.293929
78.607198,150,913.693992
78.399127,150,915.077754
59.670803,150,916.449836
60.633038,150,931.174125
66.075635,150,932.365842
57.719451,150,933.582173
79.769814,150,934.77499
67.827323,150,935.978731
76.503435,150,937.199981
68.134867,150,938.433729
56.307633,150,952.664241
62.980268,150,953.898733
68.78365,150,955.122233
55.189539,150,956.337106
78.162061,150,957.603642
78.25974,150,958.967736
72.165248,150,960.246927
72.561116,150,974.977616
68.252928,150,976.322204
72.363474,150,977.66479
61.963177,150,979.00947
53.568457,150,980.317803
65.121261,150,981.664109
59.658537,150,982.978172
54.212358,150,992.855703
80.411047,150,994.107365
56.78003,150,995.356569
66.925465,150,996.616372
56.713275,150,997.857934
55.857147,150,999.111922
65.031147,150,1013.357292
57.190419,150,1014.618856
58.461531,150,1015.876881
66.71313,150,1017.115804
60.144218,150,1018.357013
61.054574,150,1019.663309
79.800304,150,1020.875644
81.635532,150,1035.294395
69.285173,150,1036.547333
56.368056,150,1037.872967
84.394625,150,1039.143455
72.20952,150,1040.421694
54.999546,150,1041.66703
68.577709,150,1042.944626
71.617448,150,1057.634315
79.084157,150,1059.037425
77.715392,150,1060.421941
72.02528,150,1061.76859
74.744218,150,1063.157113
56.735763,150,1064.623752
55.873225,150,1066.024995
68.076601,150,1080.552851
71.727706,150,1081.805284
56.726486,150,1083.080455
64.325836,150,1084.311625
65.373378,150,1085.56273
77.078069,150,1086.854081
77.307652,150,1088.117783
73.040515,150,1102.399777
64.306925,150,1103.749265
57.046994,150,1104.98139
72.575157,150,1106.230846
54.982273,150,1107.464391
67.009189,150,1108.743805
68.468636,150,1123.147932
57.892415,150,1124.56328
59.088921,150,1125.78673
81.916632,150,1127.030968
60.612646,150,1128.22727
77.782745,150,1129.453267
68.560373,150,1130.669202
78.50735,150,1144.871788
75.382415,150,1146.094836
56.615764,150,1147.299835
75.82209,150,1148.501843
81.087594,150,1149.706035
55.376592,150,1150.916576
59.903015,150,1152.140404
72.583054,150,1166.651469
63.611154,150,1167.866304
80.371308,150,1169.150111
76.942796,150,1170.387546
57.666875,150,1171.618367
78.969562,150,1172.834806
69.004767,150,1174.048945
67.396757,150,1188.317486
63.464488,150,1189.597765
81.800837,150,1190.867821
63.624639,150,1192.252052
62.302325,150,1193.571577
62.784437,150,1194.951624
56.270965,150,1196.215991
70.814657,150,1210.605358
70.170535,150,1211.859916
59.867325,150,1213.123805
72.640608,150,1214.573175
59.931973,150,1215.833434
72.201332,150,1217.029731
68.415767,150,1218.283778
75.673736,150,1232.37748
73.335635,150,1233.567346
74.803547,150,1234.771306
72.398729,150,1235.991017
67.172457,150,1237.201778
55.648761,150,1238.404877
69.641878,150,1252.549889
73.041423,150,1253.743721
74.845416,150,1254.975805
82.703084,150,1256.186816
79.87837,150,1257.377662
65.457924,150,1258.582973
68.17786,150,1259.968867
59.272014,150,1274.103499
56.453742,150,1275.334818
61.699316,150,1276.538302
81.360236,150,1277.736819
67.763605,150,1278.949839
56.873355,150,1280.18308
64.765795,150,1281.40431
57.63561,150,1295.719827
74.12943,150,1296.96505
80.525196,150,1298.203316
56.914849,150,1299.46229
58.985438,150,1300.713512
76.81896,150,1301.989661
69.600648,150,1303.22638
57.21662,150,1317.369915
82.550843,150,1318.621613
55.218864,150,1320.068005
64.603441,150,1321.278833
59.891638,150,1322.508765
61.294556,150,1323.764755
61.41135,150,1324.981934
80.177032,150,1339.1412
56.834813,150,1340.359568
63.283448,150,1341.559964
58.144269,150,1342.776466
68.323094,150,1343.977885
67.980364,150,1345.171851
56.394609,150,1346.372677
64.83594,150,1360.432351
63.127721,150,1361.632412
59.457662,150,1362.839323
74.829856,150,1364.053045
80.521051,150,1365.326852
66.070766,150,1366.557961
77.076777,150,1380.563836
65.682645,150,1381.973607
71.115889,150,1383.177915
72.261953,150,1384.388947
59.053622,150,1385.597339
68.106055,150,1386.80786
83.715003,150,1388.015629
73.23397,150,1402.124047
53.142765,150,1403.329821
56.216018,150,1404.545057
77.625427,150,1405.755393
72.343573,150,1406.963495
78.347505,150,1408.172865
69.813015,150,1409.386858
69.409129,150,1423.468926
69.04254,150,1424.709472
76.933099,150,1425.999347
71.514181,150,1427.253408
78.950887,150,1428.483835
65.634108,150,1429.723308
74.883605,150,1430.960436
61.786128,150,1445.200902
63.041604,150,1446.438399
58.26049,150,1447.663816
56.008845,150,1448.862856
71.810446,150,1450.073576
59.282211,150,1451.286354
76.291803,150,1452.503354
75.298349,150,1466.569852
69.886034,150,1467.764215
77.386817,150,1468.965967
73.973862,150,1470.172329
74.229075,150,1471.453093
75.391344,150,1472.64748
57.129455,150,1473.851927
82.659782,150,1487.971686
70.271315,150,1489.190781
79.929423,150,1490.402973
57.546116,150,1491.621549
60.782936,150,1492.834551
73.021347,150,1494.026449
56.039305,150,1508.201251
65.805469,150,1509.469337
52.596321,150,1510.662918
75.165446,150,1511.870157
60.612302,150,1513.073152
72.019613,150,1514.283873
69.227626,150,1515.494316
77.287379,150,1529.539729
59.244549,150,1530.746893
76.560914,150,1532.045388
84.573324,150,1533.243966
59.469806,150,1534.442374
82.349129,150,1535.650759
64.785609,150,1536.889368
60.198514,150,1551.505167
72.789853,150,1552.750121
59.52025,150,1554.028863
59.992807,150,1555.370886
62.809642,150,1556.696322
75.710441,150,1557.983949
76.553687,150,1559.2622
67.48134,150,1574.121099
57.015509,150,1575.430773
73.500786,150,1576.761538
82.968244,150,1577.996117
67.601456,150,1579.239842
66.938382,150,1580.509338
62.027409,150,1581.911894
79.753013,150,1596.492198
65.07949,150,1597.751749
63.444432,150,1599.03911
65.18962,150,1600.344006
68.350655,150,1601.625288
72.383053,150,1602.916995
72.613101,150,1604.194
78.19971,150,1619.012075
55.616623,150,1620.295131
79.461732,150,1621.568247
70.939214,150,1623.006852
59.158039,150,1624.282226
79.915882,150,1625.549935
79.833673,150,1640.106027
68.944361,150,1641.374089
80.978874,150,1642.639145
58.158496,150,1643.894209
73.922194,150,1645.163052
62.530949,150,1646.441569
59.309223,150,1647.695595
55.771742,150,1662.261989
77.690709,150,1663.598663
65.130056,150,1664.843894
70.937202,150,1666.108028
75.769859,150,1667.437152
61.908884,150,1668.738437
84.763528,150,1670.02029
57.935989,150,1684.641219
61.529907,150,1685.872111
66.50693,150,1687.13601
67.461246,150,1688.389926
59.676586,150,1689.639838
68.34956,150,1690.882635
72.057198,150,1692.145854
80.100203,150,1707.112092
76.533113,150,1708.449898
59.168329,150,1709.787445
75.255006,150,1711.072952
63.658339,150,1712.369861
79.175872,150,1713.647046
77.774983,150,1714.952234
71.447046,150,1730.260981
55.0474,150,1731.544498
78.535819,150,1732.835466
52.883636,150,1734.168603
77.992889,150,1735.480301
81.669935,150,1736.798635
78.701876,150,1751.191413
70.973332,150,1752.430416
59.488195,150,1753.879205
74.808594,150,1755.157128
54.626541,150,1756.419965
78.668612,150,1757.664968
68.988589,150,1758.918328
75.308682,150,1773.293938
77.293331,150,1774.53806
60.185969,150,1775.774823
58.792709,150,1777.014985
58.227339,150,1778.311137
54.120342,150,1779.568242
55.343049,150,1780.813397
61.053862,150,1795.297108
74.542075,150,1796.535573
53.285374,150,1797.781091
78.596123,150,1799.095876
66.05839,150,1800.372446
75.039308,150,1801.622179
72.73642,150,1802.883573
71.365071,150,1817.425272
60.675636,150,1818.676926
80.201622,150,1820.028471
76.642547,150,1821.299695
66.665842,150,1822.5844
63.335442,150,1823.864012
53.025826,150,1825.176272
60.817891,150,1839.563256
65.416571,150,1840.820949
66.30642,150,1842.080563
55.711794,150,1843.318947
81.137032,150,1844.629795
78.494422,150,1845.866148
60.192546,150,1847.101973
71.74072,150,1861.545079
68.081656,150,1862.787287
76.563578,150,1864.027152
76.230638,150,1865.280196
80.520617,150,1866.518483
58.752401,150,1867.756876
78.699358,150,1882.044076
72.080523,150,1883.284466
58.944238,150,1884.535333
60.171161,150,1885.760145
78.896279,150,1886.990955
58.646272,150,1888.243632
62.884174,150,1889.54486
60.745068,150,1903.858771
81.898469,150,1905.168426
65.712073,150,1906.426143
78.940331,150,1907.693832
64.929983,150,1908.961279
56.421785,150,1910.232101
80.900401,150,1911.498125
57.286835,150,1926.086303
59.269341,150,1927.349992
54.817677,150,1928.590914
56.82777,150,1929.8565
70.890807,150,1931.107167
60.955617,150,1932.389124
61.388914,150,1933.640006
75.222561,150,1947.962162
72.345508,150,1949.299974
70.354902,150,1950.564565
74.232615,150,1951.798607
52.433142,150,1953.034939
62.442311,150,1954.273993
67.692922,150,1955.52295
55.92271,150,1970.003942
57.145354,150,1971.306438
63.255916,150,1972.580947
74.682014,150,1973.823807
75.428102,150,1975.072958
72.92855,150,1976.34119
71.826593,150,1977.615939
76.616706,150,1992.104066
71.544392,150,1993.378339
68.576948,150,1994.67604
59.991393,150,1995.919866
55.34413,150,1997.152887
74.895732,150,1998.380009
72.512962,150,2012.666107
74.587543,150,2013.898652
55.898114,150,2015.131054
78.326118,150,2016.376569
65.095004,150,2017.6045
72.34055,150,2018.881529
78.018478,150,2020.173264
73.903509,150,2034.59813
73.127142,150,2035.844797
74.239856,150,2037.139169
66.974781,150,2038.399451
72.760995,150,2039.885441
66.581188,150,2041.137277
59.005395,150,2042.358991
64.370531,150,2056.64453
62.12013,150,2057.87526
78.216174,150,2059.099726
72.874511,150,2060.344495
76.501711,150,2061.584829
79.29074,150,2062.819505
57.330013,150,2064.043776
68.346665,150,2078.383037
71.765411,150,2079.623743
60.555509,150,2080.867515
58.773593,150,2082.114174
58.298001,150,2083.352167
70.30191,150,2084.657345
68.510706,150,2085.897659
78.471589,150,2100.360022
72.022862,150,2101.606075
78.808429,150,2102.859405
81.513097,150,2104.117612
62.264756,150,2105.394955
70.815836,150,2106.633096
65.777632,150,2107.873728
63.067035,150,2122.98949
75.588252,150,2124.307425
59.535826,150,2125.63927
74.760742,150,2126.950099
60.275862,150,2128.250861
77.41925,150,2129.619091
78.128946,150,2145.216885
76.038129,150,2146.549659
74.235974,150,2147.941024
77.712818,150,2149.284828
73.38886,150,2150.653127
78.22181,150,2152.004979
75.147092,150,2153.394329
63.226177,150,2169.205276
78.876056,150,2170.692062
73.120015,150,2171.978118
61.109449,150,2173.276484
67.866403,150,2174.563479
54.219731,150,2175.851403
81.745354,150,2177.109558
65.019427,150,2191.447505
64.927905,150,2192.699323
61.340212,150,2193.945556
60.223915,150,2195.189315
62.178565,150,2196.42879
78.111631,150,2197.684907
83.613479,150,2198.953751
66.611991,150,2213.316031
70.466271,150,2214.633134
79.148543,150,2215.911711
74.341122,150,2217.183018
77.38274,150,2218.435097
69.621764,150,2219.693991
60.732357,150,2220.969552
68.842882,150,2235.37125
56.678866,150,2236.599776
71.559906,150,2237.843981
76.17003,150,2239.084604
63.561935,150,2240.312872
76.595545,150,2241.577152
70.624436,150,2256.019564
75.541289,150,2257.283811
63.238062,150,2258.553674
61.482964,150,2259.853861
69.430038,150,2261.103879
63.628652,150,2262.348966
60.903532,150,2263.593261
62.145444,150,2278.300781
65.156642,150,2279.680158
68.893605,150,2280.989647
62.464483,150,2282.310189
63.783943,150,2283.548505
75.214454,150,2284.802099
79.567345,150,2286.048522
64.107461,150,2300.304846
58.631752,150,2301.561076
71.360635,150,2302.809083
72.880052,150,2304.051212
81.279571,150,2305.511855
64.876265,150,2306.765042
62.380098,150,2308.028216
76.323617,150,2322.329619
72.539022,150,2323.580854
58.719058,150,2324.855861
66.856371,150,2326.113208
66.958478,150,2327.363911
77.666305,150,2328.636242
73.129469,150,2329.904045
72.923246,150,2344.862087
65.738574,150,2346.103642
68.300323,150,2347.335684
80.017102,150,2348.566596
63.938858,150,2349.850914
63.529108,150,2351.116762
64.02726,150,2352.36798
73.209099,150,2366.792093
82.450063,150,2368.025068
66.845146,150,2369.298116
60.819287,150,2370.541046
78.747808,150,2371.771083
58.27165,150,2373.01645
57.631807,150,2387.212622
62.213849,150,2388.511017
72.605539,150,2389.739534
61.515733,150,2391.028388
79.57777,150,2392.328182
66.305693,150,2393.654204
81.745704,150,2394.966846
58.677896,150,2409.342883
60.855099,150,2410.657262
68.918005,150,2411.889602
66.844555,150,2413.135523
63.407227,150,2414.388751
56.993548,150,2415.64843
56.10289,150,2416.916559
64.217806,150,2431.364357
57.509325,150,2432.631166
54.00659,150,2433.884918
60.167502,150,2435.155206
74.280658,150,2436.431171
71.469964,150,2437.715936
82.033412,150,2438.995427
62.012363,150,2453.245632
62.33292,150,2454.506361
66.173339,150,2455.830008
84.132546,150,2457.089266
65.221356,150,2458.339586
77.406187,150,2459.59565
81.045922,150,2460.832345
57.358163,150,2475.257184
82.269034,150,2476.487157
63.813223,150,2477.724422
78.429119,150,2478.962574
74.644682,150,2480.215154
67.41053,150,2481.46191
54.7296,150,2482.71524
70.301891,150,2497.130979
65.93512,150,2498.397162
68.955953,150,2499.638475
77.222539,150,2500.943047
57.80517,150,2502.178174
75.770802,150,2503.411729
80.098454,150,2517.801628
68.021041,150,2519.055542
60.35826,150,2520.337222
69.771132,150,2521.608564
68.927789,150,2522.888897
52.201955,150,2524.164058
65.424317,150,2525.429762
62.66918,150,2539.777496
76.932344,150,2541.169984
68.76771,150,2542.481081
67.116478,150,2543.777163
55.936595,150,2545.136136
76.223297,150,2546.426535
62.717625,150,2547.70157
63.10638,150,2562.093192
67.677961,150,2563.351758
73.924322,150,2564.60955
63.31458,150,2565.894967
80.736484,150,2567.146036
70.086108,150,2568.409732
62.163828,150,2569.699072
56.457456,150,2584.063887
60.244471,150,2585.305227
77.851231,150,2586.540048
58.484621,150,2587.786969
54.671811,150,2589.030196
81.398748,150,2590.453949
79.344197,150,2591.696253
68.609262,150,2606.188974
56.310756,150,2607.43875
78.629321,150,2608.689836
55.950574,150,2609.941941
53.600786,150,2611.19798
70.279608,150,2612.450966
69.064538,150,2613.711278
54.855554,150,2627.98897
70.21475,150,2629.307976
58.095703,150,2630.569856
53.968464,150,2631.860912
68.4228,150,2633.135243
59.744897,150,2634.424904
66.597284,150,2648.834271
53.305125,150,2650.17241
62.750035,150,2651.613216
55.931177,150,2652.924263
73.608283,150,2654.237049
64.125615,150,2655.529878
63.500235,150,2656.803881
