#{"t_start": 1764393610.5613103, "env_id": "None"}
r,l,t
70.646776,150,777.661783
77.232807,150,779.14423
61.38347,150,780.515942
62.979105,150,781.889402
60.085169,150,797.009548
55.481585,150,798.426394
58.935152,150,799.809371
62.107511,150,801.169491
65.289805,150,802.55973
63.670835,150,803.898713
52.970179,150,805.254738
61.562721,150,820.547257
61.73552,150,821.930764
62.083622,150,823.368139
68.515662,150,824.758338
56.745438,150,826.132709
61.899994,150,827.521746
67.70254,150,828.888949
79.808212,150,843.967193
70.668939,150,845.223804
70.939511,150,846.486422
79.347491,150,847.714349
72.488853,150,848.954517
62.252237,150,850.203442
72.636591,150,851.498998
69.886347,150,865.683223
63.478237,150,866.912282
60.106494,150,868.147287
64.918112,150,869.613205
74.46439,150,870.876725
54.216004,150,872.156028
71.20842,150,886.482803
59.585814,150,887.727431
50.919757,150,888.985966
53.524161,150,890.229772
70.298685,150,891.470809
79.966527,150,892.67488
65.458647,150,893.869306
72.799722,150,908.38879
64.302808,150,909.778292
64.315139,150,911.108433
65.203829,150,912.477534
63.044512,150,913.876577
55.390645,150,915.261341
81.570001,150,916.632421
77.841913,150,931.357708
61.609789,150,932.548427
63.959286,150,933.766757
82.388174,150,934.957574
56.468313,150,936.15988
59.436186,150,937.382566
75.182815,150,938.616314
56.919412,150,952.848833
58.720918,150,954.081318
74.802861,150,955.305833
65.340411,150,956.52218
75.37116,150,957.788222
60.196011,150,959.153324
61.162546,150,960.429512
79.955535,150,975.159204
68.294875,150,976.505802
77.259867,150,977.846356
73.189654,150,979.194088
66.621572,150,980.50278
56.566932,150,981.846694
64.771716,150,983.160757
62.168218,150,993.038288
59.958637,150,994.28995
58.478178,150,995.540152
78.27487,150,996.798957
72.350391,150,998.040519
74.33801,150,999.294507
67.336695,150,1013.538388
65.957302,150,1014.802462
77.981395,150,1016.058466
70.115131,150,1017.298388
62.431977,150,1018.540597
56.209011,150,1019.846909
59.574381,150,1021.058229
74.697271,150,1035.47698
75.567493,150,1036.729918
73.30695,150,1038.055552
78.034127,150,1039.32604
72.619581,150,1040.602277
64.163646,150,1041.849615
78.69096,150,1043.128212
52.676738,150,1057.815872
69.167044,150,1059.222069
72.473305,150,1060.60581
80.367804,150,1061.95317
62.262421,150,1063.340694
63.50302,150,1064.806337
64.30019,150,1066.208586
68.52893,150,1080.735435
55.883963,150,1081.987869
77.40594,150,1083.262043
74.243604,150,1084.49421
71.183835,150,1085.745315
55.478973,150,1087.038701
64.292895,150,1088.301851
77.74028,150,1102.582361
81.714978,150,1103.93185
71.784305,150,1105.163975
63.189037,150,1106.413431
71.218332,150,1107.645979
78.589925,150,1108.92639
73.819724,150,1123.333546
59.232756,150,1124.744442
64.499306,150,1125.972349
64.284101,150,1127.211524
55.243454,150,1128.411849
64.970031,150,1129.635852
68.251995,150,1130.85079
72.802416,150,1145.05238
57.085905,150,1146.27842
71.290373,150,1147.48242
62.616286,150,1148.686431
66.730545,150,1149.888619
60.056224,150,1151.101164
62.6994,150,1152.322989
59.97144,150,1166.833054
74.400163,150,1168.047891
54.749732,150,1169.333706
68.074699,150,1170.570131
69.983497,150,1171.800952
75.295013,150,1173.016389
72.667824,150,1174.23153
61.338513,150,1188.499056
66.940293,150,1189.781851
57.532323,150,1191.052399
69.162965,150,1192.434636
67.23268,150,1193.754162
60.272099,150,1195.133209
59.775548,150,1196.398575
58.47868,150,1210.787943
62.685929,150,1212.042501
70.85776,150,1213.30639
79.623553,150,1214.75576
67.999362,150,1216.013929
73.606759,150,1217.212316
76.999077,150,1218.469844
61.53763,150,1232.561063
68.518164,150,1233.75193
76.331828,150,1234.95489
79.040019,150,1236.173602
63.387822,150,1237.384363
68.395653,150,1238.58846
72.107475,150,1252.733491
74.787481,150,1253.927304
77.520443,150,1255.15839
67.532723,150,1256.368069
76.761353,150,1257.560247
76.022439,150,1258.768625
72.021233,150,1260.151452
73.645844,150,1274.286084
62.382053,150,1275.519406
58.146337,150,1276.722914
62.470301,150,1277.919404
78.586303,150,1279.132424
62.124767,150,1280.366666
78.270778,150,1281.585891
84.249974,150,1295.900228
63.013013,150,1297.145636
68.082865,150,1298.385901
68.698373,150,1299.6459
79.568844,150,1300.896097
66.29066,150,1302.174239
72.323089,150,1303.408965
64.972917,150,1317.5525
65.482884,150,1318.805197
68.012404,150,1320.25059
61.247669,150,1321.461418
72.858795,150,1322.691349
62.025219,150,1323.94734
76.390225,150,1325.162525
76.176757,150,1339.323785
63.349239,150,1340.542153
69.10279,150,1341.742548
62.346727,150,1342.961052
57.645149,150,1344.161469
74.104079,150,1345.354436
67.275476,150,1346.555262
68.024339,150,1360.614936
71.9517,150,1361.814997
69.099303,150,1363.020795
70.104689,150,1364.23563
75.136476,150,1365.509437
71.127684,150,1366.740546
64.120182,150,1380.746421
67.457533,150,1382.156191
77.236972,150,1383.362708
75.803455,150,1384.572549
56.42134,150,1385.779923
57.783971,150,1386.991449
60.805276,150,1388.198214
65.017367,150,1402.306632
60.525935,150,1403.513409
58.750832,150,1404.725644
70.957375,150,1405.939981
59.519969,150,1407.145079
61.921345,150,1408.356448
72.870188,150,1409.569442
76.506818,150,1423.651511
78.235841,150,1424.892056
83.522075,150,1426.181932
61.431746,150,1427.435992
78.073691,150,1428.66642
73.446336,150,1429.907893
80.44243,150,1431.14302
53.705027,150,1445.384486
55.566742,150,1446.620983
65.400593,150,1447.846401
70.201369,150,1449.046439
54.238939,150,1450.256161
70.510941,150,1451.471942
79.139472,150,1452.685939
56.087643,150,1466.750411
76.06998,150,1467.9468
72.300787,150,1469.148552
61.408525,150,1470.356913
54.00729,150,1471.636676
70.33643,150,1472.832127
72.53156,150,1474.0377
57.034877,150,1488.154271
60.539902,150,1489.372317
69.231632,150,1490.584528
58.612816,150,1491.804134
69.939096,150,1493.019134
58.4577,150,1494.209034
79.037832,150,1508.386918
79.861401,150,1509.651922
71.564564,150,1510.845503
58.526573,150,1512.053745
73.512678,150,1513.255737
55.98893,150,1514.466458
76.255895,150,1515.677903
63.519915,150,1529.722314
58.532196,150,1530.929477
78.158398,150,1532.227973
81.45465,150,1533.425532
68.259484,150,1534.626959
62.376373,150,1535.833344
62.561258,150,1537.074981
62.695496,150,1551.687752
57.395812,150,1552.934726
57.017377,150,1554.211447
81.768182,150,1555.553471
63.509863,150,1556.878907
73.593649,150,1558.167578
64.612201,150,1559.446793
57.17644,150,1574.307039
78.646548,150,1575.615455
66.361379,150,1576.944122
66.675349,150,1578.177705
79.558399,150,1579.422427
66.933971,150,1580.691922
52.095588,150,1582.094479
61.626618,150,1596.674782
82.759326,150,1597.936397
72.376884,150,1599.222691
76.586807,150,1600.526591
57.344979,150,1601.810863
70.358187,150,1603.09958
69.134091,150,1604.377594
58.292841,150,1619.193657
58.088059,150,1620.475643
68.515175,150,1621.752333
68.854623,150,1623.189437
83.660597,150,1624.462591
78.154603,150,1625.734577
73.229614,150,1640.286612
78.266065,150,1641.556674
78.681748,150,1642.82173
66.119699,150,1644.076794
73.857397,150,1645.346635
69.134418,150,1646.624154
64.79756,150,1647.881182
68.050433,150,1662.446042
69.952266,150,1663.783786
62.939362,150,1665.026479
67.709429,150,1666.290613
64.893691,150,1667.619737
75.445268,150,1668.923602
65.756323,150,1670.203876
62.695222,150,1684.823803
79.876924,150,1686.054696
79.049817,150,1687.320589
68.492192,150,1688.571512
79.278975,150,1689.823534
76.948716,150,1691.065219
80.397198,150,1692.326422
76.795373,150,1707.293651
82.882286,150,1708.632482
67.351129,150,1709.97003
60.194342,150,1711.255536
62.898986,150,1712.552445
70.154036,150,1713.82963
52.979834,150,1715.134819
65.765567,150,1730.443566
53.067161,150,1731.729077
65.516547,150,1733.01805
54.612798,150,1734.351188
80.526193,150,1735.668468
62.388997,150,1736.982723
73.841414,150,1751.373997
60.271566,150,1752.613001
60.913116,150,1754.063293
64.222424,150,1755.341712
68.125383,150,1756.60255
77.723916,150,1757.848552
79.434916,150,1759.100913
66.406537,150,1773.476523
69.074176,150,1774.720645
69.498861,150,1775.957408
67.102109,150,1777.19757
65.42893,150,1778.493721
61.018919,150,1779.748833
56.568304,150,1780.995982
70.811168,150,1795.479693
61.250158,150,1796.71716
72.272732,150,1797.964675
71.260213,150,1799.280456
64.454904,150,1800.556046
61.451618,150,1801.80682
63.46092,150,1803.066158
63.217969,150,1817.607856
69.834697,150,1818.859511
65.184904,150,1820.212558
75.987741,150,1821.481283
52.027046,150,1822.766985
78.304305,150,1824.047596
69.691287,150,1825.360263
84.989527,150,1839.744844
66.681578,150,1841.003534
58.997279,150,1842.265414
78.227298,150,1843.501531
66.276304,150,1844.815421
77.142395,150,1846.049913
66.490915,150,1847.288012
66.863547,150,1861.725665
61.859634,150,1862.969872
76.333603,150,1864.209736
58.250004,150,1865.461784
74.121965,150,1866.702569
68.394052,150,1867.939461
70.979207,150,1882.227687
74.682368,150,1883.467051
79.857101,150,1884.718921
63.284551,150,1885.94273
59.782354,150,1887.172528
76.662096,150,1888.427216
67.098954,150,1889.72545
63.131791,150,1904.042854
56.29732,150,1905.35101
79.042186,150,1906.608728
72.340389,150,1907.876416
70.18404,150,1909.143864
56.729769,150,1910.417817
57.619575,150,1911.68071
69.265224,150,1926.270883
54.807159,150,1927.531075
79.643575,150,1928.774496
75.441866,150,1930.040084
59.129489,150,1931.290751
77.460321,150,1932.572706
71.104816,150,1933.82466
66.897365,150,1948.143565
71.852255,150,1949.482559
66.652373,150,1950.74715
55.872839,150,1951.981191
64.062437,150,1953.216465
66.387255,150,1954.46062
67.504328,150,1955.705535
67.753593,150,1970.186527
66.648892,150,1971.489023
65.010537,150,1972.762522
56.705105,150,1974.006391
71.543749,150,1975.255543
57.218324,150,1976.523775
78.858159,150,1977.797522
73.531651,150,1992.286651
66.443498,150,1993.563444
82.037192,150,1994.858625
73.931531,150,1996.102451
68.191038,150,1997.334473
51.83283,150,1998.5606
48.86621,150,2012.850693
71.03811,150,2014.0838
64.716694,150,2015.313639
70.172123,150,2016.561163
65.041682,150,2017.789361
77.096269,150,2019.064113
64.491971,150,2020.355849
57.232767,150,2034.779715
74.663192,150,2036.027382
70.494246,150,2037.322751
58.261746,150,2038.582035
63.582698,150,2040.067029
76.447867,150,2041.317866
67.378205,150,2042.541576
73.015134,150,2056.82954
79.052057,150,2058.059843
79.022291,150,2059.283812
78.92029,150,2060.527079
56.140568,150,2061.767414
67.445153,150,2063.000905
75.187162,150,2064.226361
76.109863,150,2078.565622
61.179795,150,2079.809546
72.078041,150,2081.0501
73.824804,150,2082.295758
68.770933,150,2083.536758
82.398501,150,2084.838919
55.583631,150,2086.080244
78.025692,150,2100.545709
59.400262,150,2101.791086
65.159243,150,2103.044545
67.257676,150,2104.300197
67.303265,150,2105.576519
74.677602,150,2106.814682
67.905512,150,2108.056313
76.548593,150,2123.172075
62.057963,150,2124.488011
58.147776,150,2125.823356
63.231206,150,2127.131665
63.421583,150,2128.435455
66.109502,150,2129.801675
71.003842,150,2145.402502
73.509127,150,2146.732244
70.931898,150,2148.130078
64.402389,150,2149.470404
69.522426,150,2150.834702
64.99558,150,2152.188561
78.425566,150,2153.575913
63.25527,150,2169.388956
56.960047,150,2170.872136
62.81567,150,2172.159706
62.71963,150,2173.460398
53.507396,150,2174.746063
70.405021,150,2176.033987
74.516795,150,2177.294654
70.317227,150,2191.632347
81.83657,150,2192.881908
67.170333,150,2194.129163
58.340277,150,2195.374414
72.930615,150,2196.612372
61.030144,150,2197.868493
71.120766,150,2199.138419
63.860737,150,2213.499614
62.880275,150,2214.815719
63.07427,150,2216.094296
65.531361,150,2217.364604
58.75511,150,2218.620672
78.402355,150,2219.876575
49.837624,150,2221.153639
72.120646,150,2235.555336
75.93868,150,2236.782361
62.505347,150,2238.026566
56.279944,150,2239.269193
57.040151,150,2240.496456
80.206688,150,2241.759737
72.53411,150,2256.202149
56.78257,150,2257.466396
66.660386,150,2258.734191
80.531099,150,2260.038496
67.953041,150,2261.287496
63.946638,150,2262.532548
60.958412,150,2263.775846
58.143525,150,2278.484365
80.355819,150,2279.864241
66.590773,150,2281.172232
76.927039,150,2282.494273
61.647972,150,2283.73109
80.650437,150,2284.984684
78.710662,150,2286.231107
73.54354,150,2300.485437
74.591892,150,2301.744163
69.695037,150,2302.989636
60.56546,150,2304.235801
60.250114,150,2305.693396
60.618861,150,2306.947627
75.448188,150,2308.2108
77.73517,150,2322.512203
74.1957,150,2323.761444
59.635762,150,2325.041451
72.198169,150,2326.292844
66.596464,150,2327.546496
67.031449,150,2328.817828
72.529396,150,2330.08663
74.009849,150,2345.043638
69.620833,150,2346.286227
78.815042,150,2347.518269
73.702979,150,2348.749181
70.525612,150,2350.035549
59.03556,150,2351.299347
75.518385,150,2352.550565
72.692435,150,2366.974678
50.433433,150,2368.207653
59.496593,150,2369.4807
75.257711,150,2370.723631
82.076576,150,2371.953668
81.810147,150,2373.200033
71.972187,150,2387.399356
74.877124,150,2388.692099
52.766236,150,2389.922119
62.376212,150,2391.213506
68.056295,150,2392.511768
70.57699,150,2393.838891
56.866588,150,2395.151424
55.578691,150,2409.525468
66.246812,150,2410.837853
70.040333,150,2412.073688
73.680053,150,2413.319104
60.637366,150,2414.569262
80.185229,150,2415.832015
69.655278,150,2417.099144
59.281423,150,2431.546942
65.645166,150,2432.814771
60.424938,150,2434.068536
83.246846,150,2435.336773
72.42071,150,2436.615757
53.52464,150,2437.900515
60.219835,150,2439.180011
59.452712,150,2453.427218
77.221886,150,2454.687947
58.143507,150,2456.012592
62.126883,150,2457.271851
75.43126,150,2458.52217
67.482199,150,2459.779233
72.814027,150,2461.01493
72.071973,150,2475.440768
71.5475,150,2476.67079
65.882048,150,2477.909029
74.332863,150,2479.14416
82.310796,150,2480.397739
70.399174,150,2481.646682
57.814442,150,2482.898823
79.139366,150,2497.314592
52.430856,150,2498.579747
55.353999,150,2499.82106
58.235532,150,2501.127669
57.341446,150,2502.35876
58.684205,150,2503.595787
75.950739,150,2517.987642
62.987326,150,2519.237119
75.537588,150,2520.517775
69.78923,150,2521.791149
63.653999,150,2523.069481
71.256326,150,2524.347662
56.889652,150,2525.612347
64.709517,150,2539.967789
80.98159,150,2541.352568
73.226068,150,2542.663666
74.322894,150,2543.959748
64.595574,150,2545.318721
64.292966,150,2546.611157
52.69077,150,2547.884155
64.799611,150,2562.275776
65.610514,150,2563.536898
59.954332,150,2564.791137
62.88181,150,2566.078631
76.79464,150,2567.327619
67.36455,150,2568.592317
83.385335,150,2569.881657
76.458974,150,2584.248471
59.371087,150,2585.487812
74.735191,150,2586.724131
71.00684,150,2587.969554
74.918451,150,2589.21178
77.347471,150,2590.639722
57.691419,150,2591.877839
68.241177,150,2606.371559
81.659614,150,2607.621335
78.580549,150,2608.871403
54.264604,150,2610.124526
76.919549,150,2611.381565
61.153695,150,2612.635603
66.397046,150,2613.893862
60.627531,150,2628.171555
56.385858,150,2629.491567
56.663913,150,2630.753942
64.667573,150,2632.043497
77.006258,150,2633.318828
75.479807,150,2634.609523
54.971296,150,2649.016856
52.607689,150,2650.354994
62.935121,150,2651.7958
64.869525,150,2653.10579
60.628565,150,2654.419634
62.907395,150,2655.712463
60.900222,150,2656.986466
