#{"t_start": 1764393610.714457, "env_id": "None"}
r,l,t
79.962021,150,693.575456
65.459685,150,708.776007
64.628292,150,710.057577
75.90457,150,711.342038
59.748082,150,712.593895
53.068442,150,713.898843
60.054674,150,715.104118
66.302046,150,716.324532
79.066549,150,730.654615
63.84015,150,731.883718
56.300769,150,733.147477
78.056557,150,734.386397
64.152892,150,735.607519
64.244509,150,736.80462
59.920844,150,751.122844
65.386754,150,752.377128
56.703726,150,753.598515
61.754659,150,754.813164
82.132887,150,756.072767
70.806713,150,757.389657
70.616059,150,758.68029
56.676972,150,773.429675
53.490127,150,774.790153
61.334176,150,776.150338
77.490158,150,777.508636
70.774742,150,778.990081
60.887344,150,780.361796
73.472759,150,781.736256
61.079626,150,796.855389
71.488581,150,798.272242
57.853203,150,799.655226
75.617526,150,801.015345
73.826185,150,802.406583
58.205505,150,803.745567
57.586846,150,805.101591
76.897247,150,820.39311
82.188636,150,821.776605
69.203421,150,823.212002
73.357393,150,824.605192
61.16036,150,825.979563
58.636556,150,827.367562
74.361628,150,828.734799
70.31795,150,843.812041
57.379129,150,845.072149
65.240272,150,846.333276
68.34633,150,847.561202
76.971988,150,848.801371
70.039591,150,850.050296
64.238405,150,851.344855
77.08483,150,865.527084
66.38623,150,866.759135
79.956374,150,867.995139
58.777527,150,869.459031
64.268418,150,870.724575
65.016892,150,872.002881
69.457935,150,886.329657
67.776571,150,887.574284
71.496463,150,888.833818
73.968904,150,890.076625
58.253883,150,891.315344
55.638641,150,892.521733
58.657855,150,893.716159
61.936792,150,908.235643
62.869571,150,909.625145
61.390332,150,910.953287
66.632661,150,912.325404
60.739872,150,913.722186
80.20551,150,915.107192
71.767015,150,916.479274
76.446608,150,931.204562
69.592712,150,932.39528
68.958541,150,933.611611
77.236774,150,934.804428
57.693055,150,936.010208
71.720695,150,937.22842
56.203931,150,938.464166
72.802959,150,952.693679
82.994443,150,953.928171
57.605155,150,955.152687
71.586087,150,956.366544
61.697064,150,957.63308
62.277957,150,958.998177
55.531807,150,960.277362
74.173582,150,975.007054
73.839795,150,976.352655
56.770337,150,977.694228
57.512098,150,979.037896
73.526926,150,980.347241
61.194435,150,981.693547
62.246524,150,983.00761
65.06925,150,992.885141
65.052228,150,994.136803
56.486323,150,995.386007
62.716516,150,996.64581
66.940139,150,997.887372
61.854008,150,999.142363
74.860345,150,1013.385241
65.262703,150,1014.646247
78.863645,150,1015.905319
56.511489,150,1017.145242
70.925423,150,1018.389524
76.861809,150,1019.693762
64.691814,150,1020.904083
79.544756,150,1035.32082
76.064619,150,1036.576771
74.794497,150,1037.900402
72.061584,150,1039.173918
77.684035,150,1040.452133
75.261201,150,1041.695469
64.0332,150,1042.975066
74.299631,150,1057.663754
67.771106,150,1059.065814
63.572477,150,1060.450026
82.545018,150,1061.797032
62.729812,150,1063.186551
66.884987,150,1064.652193
56.491794,150,1066.052416
80.103068,150,1080.581287
74.543253,150,1081.834722
55.095774,150,1083.109893
78.449611,150,1084.339038
77.194631,150,1085.593181
67.038681,150,1086.883519
66.342814,150,1088.148704
58.114636,150,1102.426975
61.77416,150,1103.778703
61.774895,150,1105.010828
71.10932,150,1106.261299
68.997748,150,1107.491836
78.7263,150,1108.773243
56.643736,150,1123.178371
72.829764,150,1124.592718
68.033608,150,1125.816168
56.041916,150,1127.060406
70.509613,150,1128.255711
81.397306,150,1129.484709
72.799812,150,1130.697643
57.078182,150,1144.901226
57.593904,150,1146.124274
80.694936,150,1147.328256
71.048943,150,1148.531281
71.057857,150,1149.735473
68.067782,150,1150.948017
72.707956,150,1152.170844
59.887036,150,1166.680907
78.498967,150,1167.895742
75.408051,150,1169.181567
55.954662,150,1170.414981
77.990698,150,1171.647805
58.361029,150,1172.863243
74.621052,150,1174.078383
58.133356,150,1188.346924
71.328436,150,1189.628704
56.764306,150,1190.896232
75.405629,150,1192.282489
67.857621,150,1193.597716
62.53039,150,1194.981062
59.22408,150,1196.244426
72.097075,150,1210.634796
61.284826,150,1211.889354
79.536013,150,1213.153243
63.407682,150,1214.602613
71.731207,150,1215.860783
61.952011,150,1217.059169
74.406506,150,1218.313216
62.957242,150,1232.406918
64.69927,150,1233.598783
71.465139,150,1234.800744
71.677008,150,1236.020455
64.43273,150,1237.230012
84.217142,150,1238.434315
53.156103,150,1252.579327
66.286846,150,1253.774157
55.949106,150,1255.005243
67.889719,150,1256.214923
65.947714,150,1257.408098
68.306682,150,1258.613411
67.275239,150,1259.998305
66.040374,150,1274.132937
76.527089,150,1275.363255
63.058779,150,1276.56774
76.949715,150,1277.766257
60.216188,150,1278.979277
66.736976,150,1280.212518
76.30326,150,1281.432744
59.178211,150,1295.74826
61.566769,150,1296.991483
56.975015,150,1298.232754
81.557284,150,1299.492753
64.499402,150,1300.74295
79.953845,150,1302.020096
63.145841,150,1303.256834
64.861507,150,1317.39789
52.347033,150,1318.65004
58.749226,150,1320.096258
59.58159,150,1321.308271
55.340089,150,1322.538203
75.136034,150,1323.794193
62.643228,150,1325.011372
64.182401,150,1339.169616
59.029068,150,1340.39001
74.377267,150,1341.589402
61.686374,150,1342.806904
61.094914,150,1344.007323
55.915672,150,1345.201289
67.90181,150,1346.40334
56.71072,150,1360.461789
64.714291,150,1361.658859
57.00565,150,1362.866578
61.673077,150,1364.082483
68.804003,150,1365.35629
62.835006,150,1366.586401
70.559402,150,1380.593274
77.002818,150,1382.003045
76.881749,150,1383.209561
56.399206,150,1384.419402
81.193225,150,1385.62882
72.713463,150,1386.837298
63.288921,150,1388.045067
59.511297,150,1402.153485
65.534736,150,1403.35826
71.436461,150,1404.574495
60.938335,150,1405.784831
60.23172,150,1406.991932
71.29654,150,1408.203302
67.341375,150,1409.417294
55.717861,150,1423.498364
66.52677,150,1424.73891
58.716777,150,1426.028785
68.238843,150,1427.282846
80.062967,150,1428.514272
66.048397,150,1429.752746
58.483504,150,1430.989874
59.098703,150,1445.23034
71.042908,150,1446.467837
71.95334,150,1447.692255
56.696789,150,1448.892294
76.913165,150,1450.102015
74.760925,150,1451.317794
60.534713,150,1452.532792
65.539284,150,1466.59929
57.649357,150,1467.792153
56.274451,150,1468.994406
66.744873,150,1470.202766
81.021519,150,1471.482531
62.646548,150,1472.676918
70.488059,150,1473.881365
70.782439,150,1488.001124
56.480223,150,1489.21917
56.080378,150,1490.431382
73.073488,150,1491.654337
80.647853,150,1492.863989
76.459818,150,1494.055887
61.010119,150,1508.230689
79.727199,150,1509.498775
72.526149,150,1510.691357
60.83589,150,1511.899595
76.884472,150,1513.10259
54.221096,150,1514.313311
72.175305,150,1515.523754
71.908969,150,1529.569167
67.031699,150,1530.776331
66.011294,150,1532.076824
63.077618,150,1533.273404
72.816543,150,1534.470813
54.907179,150,1535.680197
75.124461,150,1536.919827
67.305666,150,1551.534605
68.362168,150,1552.779559
80.65176,150,1554.058301
68.952394,150,1555.400324
70.158434,150,1556.72576
68.413127,150,1558.011885
63.278539,150,1559.291638
68.113905,150,1574.151535
66.113593,150,1575.461215
61.197248,150,1576.790976
62.183692,150,1578.025555
64.503503,150,1579.268281
76.60786,150,1580.537297
74.651239,150,1581.941332
60.195212,150,1596.519552
59.397803,150,1597.781187
71.690525,150,1599.068548
73.620708,150,1600.37447
60.260076,150,1601.655722
73.26756,150,1602.946433
79.65405,150,1604.224447
59.513077,150,1619.041513
69.484298,150,1620.323552
80.10361,150,1621.599186
80.619868,150,1623.03629
69.995264,150,1624.310665
67.982836,150,1625.579373
72.173153,150,1640.134466
73.771435,150,1641.403527
72.188802,150,1642.668583
66.369267,150,1643.923647
58.806382,150,1645.19249
62.235204,150,1646.471007
75.216369,150,1647.728035
76.937336,150,1662.291427
58.511645,150,1663.627025
83.068836,150,1664.873332
83.560831,150,1666.136301
69.964178,150,1667.46659
72.01301,150,1668.770455
64.72471,150,1670.050729
54.164121,150,1684.670657
55.316854,150,1685.901549
69.785602,150,1687.164451
70.964338,150,1688.417364
59.503655,150,1689.670388
52.756091,150,1690.912073
82.390255,150,1692.173275
65.621246,150,1707.141531
58.449914,150,1708.479336
77.037291,150,1709.816883
68.585597,150,1711.10239
80.162819,150,1712.397797
71.470564,150,1713.67748
78.892068,150,1714.981672
61.961442,150,1730.290419
76.289203,150,1731.573936
57.16733,150,1732.864904
59.675972,150,1734.198041
64.844428,150,1735.509739
63.765758,150,1736.828073
67.220291,150,1751.220851
72.795263,150,1752.458355
56.933697,150,1753.910146
60.019565,150,1755.186566
73.751737,150,1756.449403
69.964862,150,1757.695405
75.37803,150,1758.947766
77.213522,150,1773.323376
72.793933,150,1774.570568
68.084517,150,1775.805258
82.643316,150,1777.044423
69.813032,150,1778.340575
58.824997,150,1779.596684
65.870293,150,1780.842835
61.262772,150,1795.326546
64.865008,150,1796.565011
71.632261,150,1797.811528
63.279822,150,1799.125314
72.821866,150,1800.4029
78.936094,150,1801.650618
63.975623,150,1802.913011
58.828295,150,1817.45471
61.642454,150,1818.707372
61.447595,150,1820.057909
55.518512,150,1821.329133
80.857559,150,1822.613838
60.157855,150,1823.89345
60.015045,150,1825.207116
57.084516,150,1839.592694
60.702405,150,1840.84938
60.464761,150,1842.110001
55.717669,150,1843.348385
75.98218,150,1844.660278
61.973395,150,1845.89446
57.760885,150,1847.131411
67.538891,150,1861.574517
58.684688,150,1862.814721
55.253141,150,1864.055593
51.182774,150,1865.309634
65.236046,150,1866.549423
65.955448,150,1867.786314
70.325168,150,1882.07454
58.136328,150,1883.313904
62.946453,150,1884.564771
58.095407,150,1885.789583
82.478957,150,1887.020393
80.413919,150,1888.27307
66.371456,150,1889.572303
83.826709,150,1903.889708
78.378943,150,1905.196867
58.853649,150,1906.455581
64.01838,150,1907.72327
63.158265,150,1908.98858
63.158458,150,1910.261539
58.654535,150,1911.526567
69.553178,150,1926.117736
64.623329,150,1927.37943
69.860804,150,1928.620353
70.124578,150,1929.886937
73.84606,150,1931.137604
63.731568,150,1932.419559
54.715988,150,1933.669444
55.758024,150,1947.9916
75.481708,150,1949.329412
61.870213,150,1950.592971
57.252643,150,1951.829546
63.601694,150,1953.064377
54.22432,150,1954.303431
67.833077,150,1955.552388
71.996141,150,1970.03338
69.609569,150,1971.335876
61.447124,150,1972.610385
62.936506,150,1973.853245
57.05017,150,1975.102396
57.871577,150,1976.370628
76.825359,150,1977.645377
58.525436,150,1992.134504
69.532901,150,1993.409281
60.376134,150,1994.705478
80.083628,150,1995.949304
61.476983,150,1997.182325
79.725347,150,1998.407453
56.276658,150,2012.696546
74.558091,150,2013.92709
56.972798,150,2015.159436
67.273052,150,2016.406007
60.221964,150,2017.633938
66.142469,150,2018.910967
71.617248,150,2020.202702
76.191496,150,2034.626568
70.080006,150,2035.872237
70.678876,150,2037.168607
57.406286,150,2038.428889
75.092005,150,2039.914879
76.267796,150,2041.167711
74.377186,150,2042.389454
73.861378,150,2056.673968
56.141858,150,2057.905697
63.131553,150,2059.129164
80.032106,150,2060.373933
64.658638,150,2061.614267
62.84928,150,2062.848943
78.44018,150,2064.073214
62.520177,150,2078.413477
74.458689,150,2079.654214
66.108625,150,2080.895938
79.147709,150,2082.143612
66.48558,150,2083.381605
66.446633,150,2084.685773
68.767927,150,2085.927097
74.756924,150,2100.390459
63.825536,150,2101.635513
55.138749,150,2102.891398
52.547376,150,2104.14705
77.720768,150,2105.424393
56.350396,150,2106.662534
64.020072,150,2107.903166
76.296118,150,2123.018928
54.556698,150,2124.334864
72.058957,150,2125.670209
65.250518,150,2126.979537
69.874931,150,2128.281308
58.177355,150,2129.649554
60.820589,150,2145.24732
60.679958,150,2146.577703
58.45121,150,2147.972837
57.312255,150,2149.314266
65.284771,150,2150.682565
60.35503,150,2152.035414
70.518556,150,2153.423767
65.456786,150,2169.235809
68.886921,150,2170.71899
59.303678,150,2172.006559
65.956608,150,2173.305923
72.538861,150,2174.592917
68.09231,150,2175.880841
79.794372,150,2177.141507
58.755441,150,2191.476943
66.949001,150,2192.728761
80.709596,150,2193.976017
70.66287,150,2195.218753
65.794439,150,2196.457231
59.316217,150,2197.713346
76.904648,150,2198.982183
56.887074,150,2213.345469
79.852007,150,2214.662572
59.685726,150,2215.941149
65.663222,150,2217.210427
78.230499,150,2218.465531
55.672065,150,2219.72243
57.149635,150,2220.99899
52.048029,150,2235.400688
77.50533,150,2236.629214
53.046083,150,2237.873419
66.034727,150,2239.113042
81.154293,150,2240.343309
77.43875,150,2241.606591
71.174141,150,2256.049002
64.935725,150,2257.311062
64.165994,150,2258.581044
63.09124,150,2259.881279
79.002248,150,2261.133317
65.68594,150,2262.378404
69.222762,150,2263.62372
64.774083,150,2278.33022
68.619311,150,2279.709596
68.967681,150,2281.019085
77.865689,150,2282.341126
76.127051,150,2283.577943
81.965233,150,2284.830487
71.452075,150,2286.075462
57.107379,150,2300.334284
77.804593,150,2301.590514
66.326001,150,2302.838521
68.710572,150,2304.08065
61.986165,150,2305.541293
54.026819,150,2306.79448
56.759171,150,2308.057654
74.984846,150,2322.359057
74.107804,150,2323.608297
65.527052,150,2324.885299
60.520061,150,2326.139697
65.585605,150,2327.393349
68.111895,150,2328.664681
58.732369,150,2329.934513
67.008487,150,2344.891525
68.351147,150,2346.13308
84.728941,150,2347.365122
54.868412,150,2348.595033
77.258291,150,2349.882402
77.866591,150,2351.1462
79.674214,150,2352.396419
63.985684,150,2366.820461
78.166586,150,2368.054506
59.086668,150,2369.327554
78.80048,150,2370.570484
59.796406,150,2371.800521
59.612234,150,2373.046886
74.273413,150,2387.24206
80.459497,150,2388.540455
60.989189,150,2389.768972
56.29255,150,2391.057826
61.979427,150,2392.35762
65.693977,150,2393.684739
60.560299,150,2394.995286
73.489282,150,2409.372321
55.760893,150,2410.684707
76.609791,150,2411.91904
65.916864,150,2413.165958
63.832945,150,2414.416116
79.810194,150,2415.678868
69.569401,150,2416.945001
63.284122,150,2431.394794
54.509898,150,2432.661624
71.018425,150,2433.913327
60.76303,150,2435.183627
81.999111,150,2436.46261
62.429566,150,2437.745374
82.346594,150,2439.026864
66.905967,150,2453.27507
66.561605,150,2454.535799
69.776715,150,2455.859446
67.403878,150,2457.118704
60.588146,150,2458.369024
64.369962,150,2459.625088
76.167745,150,2460.861783
72.533585,150,2475.287621
83.122216,150,2476.516595
71.871033,150,2477.75386
81.61395,150,2478.992012
56.099133,150,2480.244592
62.711092,150,2481.491348
56.045388,150,2482.743679
75.096861,150,2497.162638
61.611649,150,2498.425603
62.263139,150,2499.667913
75.64985,150,2500.972485
67.852533,150,2502.205614
67.038805,150,2503.44264
66.687964,150,2517.833355
72.627152,150,2519.08498
57.004202,150,2520.365661
82.772728,150,2521.638002
83.212716,150,2522.917335
67.908,150,2524.194515
64.108298,150,2525.4592
54.852998,150,2539.806934
54.832818,150,2541.199422
61.529842,150,2542.510519
56.620945,150,2543.805604
64.075203,150,2545.164511
76.422354,150,2546.454974
66.454938,150,2547.731008
58.873824,150,2562.12263
72.039403,150,2563.381196
77.087102,150,2564.638988
62.899183,150,2565.924405
64.12949,150,2567.174472
70.246897,150,2568.440672
69.59417,150,2569.72851
78.236922,150,2584.092326
64.962378,150,2585.333644
73.785494,150,2586.570984
67.453624,150,2587.816407
70.29369,150,2589.059634
69.891623,150,2590.483387
57.783415,150,2591.725691
75.052787,150,2606.218412
70.511358,150,2607.468188
63.332621,150,2608.718257
75.749891,150,2609.971379
71.321217,150,2611.23042
69.345789,150,2612.480404
62.860031,150,2613.740716
58.09787,150,2628.018408
70.819303,150,2629.337414
58.949966,150,2630.600795
66.671981,150,2631.89035
63.444374,150,2633.163603
69.913905,150,2634.454342
64.163897,150,2648.863709
71.111657,150,2650.202859
70.797676,150,2651.641272
60.754736,150,2652.952643
64.652289,150,2654.266487
54.680213,150,2655.559316
80.724868,150,2656.833319
