#{"t_start": 1764393610.7781434, "env_id": "None"}
r,l,t
55.902973,150,334.181905
76.431138,150,335.501091
61.79999,150,336.831884
66.929547,150,338.139417
64.802736,150,353.146713
78.815697,150,354.557368
59.549871,150,355.962718
56.113378,150,357.340811
66.870123,150,358.720994
62.474884,150,360.127777
78.908277,150,374.959537
55.379039,150,376.245668
70.906661,150,377.488791
65.035104,150,378.752358
61.311631,150,380.03631
65.934446,150,381.339051
79.924487,150,382.637488
67.054913,150,397.301532
62.410219,150,398.56132
59.551723,150,399.831866
63.299116,150,401.13526
67.461223,150,402.394564
59.967109,150,403.686675
57.823331,150,405.006429
61.378514,150,419.674572
78.208433,150,420.996451
79.41862,150,422.461851
75.574283,150,423.762837
55.86347,150,425.070921
75.828185,150,426.413691
66.237594,150,427.794803
69.445662,150,442.669296
62.325422,150,443.998107
73.995791,150,445.337879
63.696225,150,446.690501
58.610694,150,448.035173
77.623502,150,449.38297
70.751175,150,450.718478
67.531802,150,465.714445
55.00235,150,467.016181
80.132112,150,468.291661
71.835463,150,469.537538
74.640454,150,470.791656
60.74863,150,472.040492
83.204015,150,473.317666
70.135123,150,487.454674
57.069918,150,488.708312
65.82747,150,489.999659
78.115779,150,491.323387
58.236955,150,492.598067
79.70503,150,493.905387
65.152829,150,508.156491
74.797869,150,509.402625
59.013013,150,510.62253
77.485026,150,511.846891
73.172029,150,513.075717
59.793778,150,514.342785
72.43949,150,515.549051
57.027504,150,529.55659
79.19777,150,530.776198
60.538431,150,532.003158
73.895226,150,533.22353
69.836351,150,534.450553
80.4061,150,535.704172
60.066286,150,536.924434
59.222661,150,551.142898
63.498576,150,552.360438
81.460038,150,553.617958
74.768063,150,554.960522
76.552687,150,556.233291
53.421753,150,557.467383
55.1152,150,558.744494
59.514845,150,573.046188
73.685727,150,574.632971
69.51269,150,575.905118
70.305576,150,577.193702
59.223128,150,578.505028
66.315675,150,579.840535
57.152302,150,581.085243
59.615618,150,595.492364
60.145314,150,596.769293
76.062611,150,598.245025
59.935853,150,599.498427
62.25915,150,600.740598
75.602735,150,602.050982
62.761028,150,616.446394
54.347236,150,617.733132
58.319353,150,619.024365
77.150507,150,620.280869
77.771669,150,621.548126
76.047997,150,622.880921
60.430605,150,624.149917
64.132819,150,638.591373
80.092982,150,639.881878
61.093142,150,641.118958
61.649307,150,642.423363
56.283302,150,643.926868
65.705428,150,645.238914
72.527798,150,646.622794
68.461862,150,661.650332
79.897297,150,663.039936
75.03434,150,664.425184
71.919512,150,665.828553
80.724219,150,667.207556
68.443753,150,668.567895
79.67162,150,669.947845
57.495979,150,685.058168
66.53093,150,686.452531
63.289563,150,687.860337
64.787293,150,689.329963
66.787237,150,690.718438
54.002368,150,692.132498
56.370407,150,693.51177
77.839326,150,708.711324
76.706395,150,709.993891
67.88855,150,711.277339
55.627784,150,712.530209
78.104533,150,713.835156
56.384058,150,715.040431
69.984174,150,716.26185
68.694915,150,730.590929
68.847024,150,731.821028
59.746398,150,733.085291
56.637565,150,734.322711
56.383685,150,735.543833
71.243792,150,736.740934
71.46692,150,751.059158
72.355663,150,752.312443
75.932986,150,753.534828
78.555539,150,754.750476
82.49716,150,756.00908
76.284065,150,757.325971
54.912163,150,758.616603
55.57884,150,773.365988
75.157175,150,774.727465
69.176042,150,776.086652
54.191229,150,777.44495
74.490619,150,778.926395
78.411243,150,780.29811
65.278563,150,781.670564
60.070268,150,796.791703
61.216536,150,798.208555
82.922409,150,799.591539
69.289753,150,800.951658
70.243126,150,802.344205
54.903509,150,803.68188
75.472517,150,805.037905
58.790594,150,820.329423
69.696255,150,821.712919
68.752478,150,823.148315
55.667425,150,824.540505
73.014283,150,825.915876
60.629549,150,827.303876
56.918777,150,828.67011
78.473116,150,843.748354
52.249376,150,845.008462
62.358195,150,846.269589
54.789832,150,847.497516
55.873044,150,848.737684
75.829983,150,849.986609
60.630685,150,851.281169
67.270896,150,865.464396
81.880428,150,866.695449
71.237764,150,867.931453
77.434352,150,869.396372
58.452463,150,870.659892
73.912637,150,871.939195
65.752162,150,886.263806
66.607745,150,887.510598
73.164923,150,888.770131
69.807402,150,890.013938
79.148053,150,891.251657
63.047949,150,892.458047
63.83296,150,893.652473
71.766512,150,908.170958
54.16582,150,909.561459
72.807831,150,910.889601
79.585445,150,912.25968
79.334537,150,913.6585
76.840319,150,915.043506
70.679549,150,916.415588
65.065606,150,931.140875
68.055674,150,932.331594
62.875451,150,933.549924
75.647605,150,934.740741
55.750016,150,935.944483
64.388494,150,937.165733
69.295903,150,938.40048
72.989926,150,952.629992
77.865546,150,953.864485
55.70066,150,955.089
57.719273,150,956.302858
66.695302,150,957.568397
57.118843,150,958.934491
56.254972,150,960.213676
70.878318,150,974.942371
61.60313,150,976.287956
59.442903,150,977.630541
77.152491,150,978.97421
55.824673,150,980.283555
66.007846,150,981.629861
60.972017,150,982.943923
64.20255,150,992.821455
72.707876,150,994.073117
73.874373,150,995.32232
62.604427,150,996.582124
77.251496,150,997.823685
73.191084,150,999.078676
83.168823,150,1013.323043
80.994029,150,1014.58256
73.749479,150,1015.842632
68.572813,150,1017.081555
62.536279,150,1018.322765
55.883119,150,1019.630075
57.758399,150,1020.841396
80.254223,150,1035.257133
81.582928,150,1036.513085
66.41059,150,1037.838719
78.189975,150,1039.110232
66.382929,150,1040.386445
56.409652,150,1041.632782
67.789556,150,1042.911379
80.031445,150,1057.600067
81.907196,150,1059.003177
70.320026,150,1060.387692
74.181264,150,1061.735338
61.563416,150,1063.122865
59.326453,150,1064.589504
72.401963,150,1065.989741
66.010625,150,1080.517601
60.0725,150,1081.771036
80.328573,150,1083.04521
70.444798,150,1084.275351
78.247137,150,1085.529495
66.206294,150,1086.819833
73.837228,150,1088.085017
61.235004,150,1102.364529
81.254772,150,1103.715017
71.361223,150,1104.947142
77.697812,150,1106.197612
61.577408,150,1107.430143
61.369608,150,1108.709557
71.284341,150,1123.114685
65.817547,150,1124.529032
56.890283,150,1125.753493
72.554837,150,1126.995689
56.506113,150,1128.194019
67.798938,150,1129.420022
70.158477,150,1130.632959
64.957473,150,1144.83754
63.525898,150,1146.060588
67.143222,150,1147.265587
70.254574,150,1148.467595
71.734418,150,1149.670765
61.276399,150,1150.884331
69.343573,150,1152.106156
64.770803,150,1166.617221
75.801728,150,1167.832056
65.181985,150,1169.11788
72.601697,150,1170.353297
65.433661,150,1171.584119
79.505732,150,1172.799556
67.259204,150,1174.013694
84.136962,150,1188.283238
59.071736,150,1189.565018
54.107233,150,1190.833572
73.848291,150,1192.217803
77.32255,150,1193.536314
77.040566,150,1194.917376
71.803094,150,1196.181742
79.84196,150,1210.570109
76.44934,150,1211.825668
60.248326,150,1213.089556
60.631554,150,1214.539923
51.989278,150,1215.797096
63.997008,150,1216.99648
69.407952,150,1218.250528
63.167476,150,1232.34423
64.348575,150,1233.534097
61.900997,150,1234.737058
83.690586,150,1235.956769
76.721263,150,1237.166326
74.660249,150,1238.371627
65.656239,150,1252.516658
64.410789,150,1253.709472
81.923439,150,1254.941557
58.941837,150,1256.152568
64.223985,150,1257.345408
80.149798,150,1258.549725
64.426095,150,1259.934619
75.881911,150,1274.069251
74.982726,150,1275.30057
82.752892,150,1276.503055
69.123543,150,1277.702571
62.372668,150,1278.915591
65.083474,150,1280.148832
62.918867,150,1281.369058
75.316397,150,1295.684573
57.213623,150,1296.928802
72.715783,150,1298.169068
79.219617,150,1299.429067
59.399222,150,1300.679264
67.183902,150,1301.956409
55.38796,150,1303.193148
73.30027,150,1317.335667
70.499694,150,1318.588364
57.560385,150,1320.03108
62.48466,150,1321.244585
66.793926,150,1322.474516
79.642905,150,1323.730507
76.778736,150,1324.947686
63.029422,150,1339.106952
56.360289,150,1340.326323
65.157925,150,1341.525715
81.83081,150,1342.743218
59.261485,150,1343.944635
53.580467,150,1345.137603
59.442851,150,1346.339654
60.160922,150,1360.397103
78.071111,150,1361.597166
73.468859,150,1362.803962
69.319099,150,1364.019796
78.198665,150,1365.292603
58.94798,150,1366.523713
83.290542,150,1380.529588
76.109505,150,1381.938358
56.921563,150,1383.144863
66.342949,150,1384.354698
60.910604,150,1385.56309
61.118083,150,1386.773612
59.454211,150,1387.981381
81.150178,150,1402.0888
57.066119,150,1403.296576
56.383741,150,1404.508811
74.028011,150,1405.721145
63.374245,150,1406.928246
70.848297,150,1408.139615
58.894813,150,1409.352609
78.704716,150,1423.435687
58.117597,150,1424.673208
75.760861,150,1425.965099
75.245606,150,1427.219159
71.126204,150,1428.449587
71.925462,150,1429.689059
57.407578,150,1430.926187
60.047229,150,1445.166654
66.975353,150,1446.405151
57.129701,150,1447.627566
59.498842,150,1448.828608
67.139606,150,1450.038329
64.066107,150,1451.252106
70.623412,150,1452.469106
65.152197,150,1466.533578
76.192043,150,1467.729967
77.40633,150,1468.931719
65.487954,150,1470.138081
63.93497,150,1471.418844
59.393549,150,1472.614229
67.548698,150,1473.817678
80.543736,150,1487.937438
65.113501,150,1489.155483
67.455341,150,1490.367695
68.230676,150,1491.588614
64.506023,150,1492.801301
62.590234,150,1493.992201
65.579455,150,1508.164965
80.899801,150,1509.435089
77.086546,150,1510.627671
77.128207,150,1511.836912
56.568901,150,1513.038904
75.806245,150,1514.249625
65.899076,150,1515.460068
62.887799,150,1529.504483
66.357974,150,1530.712644
74.302531,150,1532.012139
77.990325,150,1533.209718
65.196942,150,1534.408126
63.399637,150,1535.616511
64.144541,150,1536.85614
74.789506,150,1551.470919
60.730658,150,1552.717892
79.926558,150,1553.994614
77.443331,150,1555.336638
71.971803,150,1556.662074
75.449749,150,1557.948199
69.007906,150,1559.227952
62.533329,150,1574.087848
70.355896,150,1575.397529
80.927433,150,1576.727289
62.894878,150,1577.962866
66.513925,150,1579.205594
76.089783,150,1580.475089
61.675696,150,1581.877646
68.707205,150,1596.455866
70.70055,150,1597.719563
71.446819,150,1599.005858
64.158081,150,1600.310783
70.62298,150,1601.591039
67.336331,150,1602.882747
67.064387,150,1604.159751
55.991511,150,1618.97576
60.087107,150,1620.259866
61.886857,150,1621.5355
59.424521,150,1622.971135
64.987215,150,1624.246979
73.75579,150,1625.515687
71.730404,150,1640.071779
74.280921,150,1641.33984
69.1826,150,1642.603897
63.713899,150,1643.861466
54.427797,150,1645.130842
58.443787,150,1646.406322
76.236967,150,1647.663347
75.9097,150,1662.22774
56.729976,150,1663.564414
57.962967,150,1664.8109
65.648358,150,1666.07378
66.428822,150,1667.402904
65.793213,150,1668.704189
70.097446,150,1669.987043
77.663905,150,1684.60697
70.536549,150,1685.837862
80.319082,150,1687.101762
71.081164,150,1688.353678
72.920945,150,1689.606701
63.716033,150,1690.850661
80.135747,150,1692.110606
81.826089,150,1707.076818
69.275995,150,1708.415649
66.465225,150,1709.754193
60.737317,150,1711.038703
61.929642,150,1712.33411
78.103381,150,1713.6118
75.019318,150,1714.917986
57.20609,150,1730.226733
62.612418,150,1731.51025
64.725427,150,1732.801217
73.680519,150,1734.134355
64.947204,150,1735.446053
54.091653,150,1736.763377
78.471928,150,1751.155856
63.916498,150,1752.396168
79.455951,150,1753.844956
63.246584,150,1755.12288
82.89767,150,1756.385717
72.280298,150,1757.631718
70.338264,150,1758.88408
60.745718,150,1773.260709
58.437807,150,1774.504811
83.110659,150,1775.741572
76.317339,150,1776.980737
72.65687,150,1778.276888
72.024316,150,1779.532
54.151093,150,1780.780161
68.961781,150,1795.26286
78.22429,150,1796.500327
59.421141,150,1797.746843
61.505848,150,1799.061628
66.345651,150,1800.339213
54.357531,150,1801.586932
54.465492,150,1802.84733
62.961957,150,1817.39
74.594113,150,1818.642678
70.271719,150,1819.994223
56.915562,150,1821.265447
73.830635,150,1822.550152
67.061693,150,1823.829763
82.005285,150,1825.14343
61.883077,150,1839.528011
67.809426,150,1840.783927
73.242984,150,1842.044815
65.04003,150,1843.284698
62.881886,150,1844.595547
83.398319,150,1845.8319
72.900348,150,1847.067725
60.165146,150,1861.509831
63.567844,150,1862.752035
55.805162,150,1863.991907
73.23572,150,1865.245947
55.335313,150,1866.485736
57.046153,150,1867.722628
57.619759,150,1882.010854
75.71004,150,1883.251218
64.213912,150,1884.503089
81.219623,150,1885.724394
81.188627,150,1886.956707
73.020008,150,1888.210382
60.342497,150,1889.508617
69.852255,150,1903.826021
54.165492,150,1905.134177
67.114372,150,1906.390896
58.415209,150,1907.6581
64.022778,150,1908.92589
76.036629,150,1910.197853
69.514966,150,1911.46288
58.751424,150,1926.052055
71.570964,150,1927.314242
72.269033,150,1928.556666
63.416816,150,1929.822252
64.489567,150,1931.073918
73.081553,150,1932.355873
55.601634,150,1933.606812
75.140868,150,1947.926732
55.114673,150,1949.265726
68.046696,150,1950.528288
81.310353,150,1951.764358
74.499977,150,1953.000691
62.255956,150,1954.241747
79.067453,150,1955.488702
58.223412,150,1969.969693
75.233507,150,1971.27219
67.329286,150,1972.546699
57.412423,150,1973.787562
64.880142,150,1975.037711
67.554933,150,1976.306942
69.579877,150,1977.58169
72.390738,150,1992.070818
64.023292,150,1993.344091
72.968041,150,1994.642792
83.829415,150,1995.884616
63.27499,150,1997.11764
73.803059,150,1998.344764
67.851728,150,2012.632859
66.656451,150,2013.864403
59.975175,150,2015.096806
57.777803,150,2016.342321
56.854755,150,2017.570252
54.52325,150,2018.84728
65.892985,150,2020.139016
58.803969,150,2034.563882
58.762518,150,2035.80955
67.519831,150,2037.10492
64.247685,150,2038.365202
66.41071,150,2039.851193
70.022586,150,2041.10203
57.106187,150,2042.324743
70.230257,150,2056.610281
80.00386,150,2057.841012
79.337792,150,2059.066979
70.258526,150,2060.30793
76.593842,150,2061.552726
71.43538,150,2062.784072
58.073234,150,2064.008529
64.733287,150,2078.3518
69.047917,150,2079.590528
75.927417,150,2080.833266
62.605124,150,2082.078925
58.68722,150,2083.317918
77.348628,150,2084.62109
81.941526,150,2085.863411
69.759221,150,2100.325774
72.576954,150,2101.571826
74.177222,150,2102.826658
59.241084,150,2104.082354
56.299032,150,2105.360707
77.668034,150,2106.598847
61.054325,150,2107.84048
64.836762,150,2122.955242
60.309075,150,2124.272177
70.642457,150,2125.609535
57.274549,150,2126.915851
79.847052,150,2128.217622
61.356435,150,2129.584842
64.303899,150,2145.180643
73.561153,150,2146.514017
78.707762,150,2147.907781
53.294322,150,2149.25058
77.644585,150,2150.618879
64.712553,150,2151.971728
53.914969,150,2153.35908
77.740884,150,2169.172123
55.897076,150,2170.655303
64.690928,150,2171.942873
72.389865,150,2173.242236
73.396483,150,2174.52923
56.440902,150,2175.816652
60.309112,150,2177.076811
62.363613,150,2191.413256
58.50023,150,2192.665075
59.132899,150,2193.91233
61.986566,150,2195.155067
57.672847,150,2196.394542
54.419901,150,2197.650659
58.750997,150,2198.918496
80.01348,150,2213.281783
71.833249,150,2214.598886
78.931999,150,2215.87696
56.488284,150,2217.147771
56.042583,150,2218.401845
79.569405,150,2219.659742
76.634578,150,2220.936805
60.510598,150,2235.337504
57.520719,150,2236.56451
64.44035,150,2237.809733
82.797936,150,2239.050355
68.12156,150,2240.279623
75.90419,150,2241.541905
72.263869,150,2255.985316
69.906178,150,2257.248564
64.494957,150,2258.518423
60.42647,150,2259.817592
59.1449,150,2261.070663
63.499117,150,2262.314718
72.90165,150,2263.560034
74.580841,150,2278.268034
67.810444,150,2279.646906
74.121037,150,2280.955399
69.589002,150,2282.276937
78.592187,150,2283.514257
60.168435,150,2284.766801
74.46578,150,2286.011775
60.286864,150,2300.269601
78.884046,150,2301.526828
84.740456,150,2302.772803
64.335418,150,2304.016963
57.115073,150,2305.477607
74.654462,150,2306.729795
79.210607,150,2307.996958
62.854238,150,2322.29537
76.583403,150,2323.544611
78.856365,150,2324.821613
68.920837,150,2326.077509
72.554873,150,2327.329663
77.082389,150,2328.601994
69.733581,150,2329.870826
76.639742,150,2344.829273
58.784046,150,2346.069394
67.444161,150,2347.301436
73.137404,150,2348.531346
59.75084,150,2349.818716
55.810177,150,2351.082514
77.602177,150,2352.332732
65.25922,150,2366.755273
72.740973,150,2367.990819
73.743846,150,2369.261873
79.467424,150,2370.506798
71.072845,150,2371.735838
76.54871,150,2372.9832
67.967217,150,2387.17953
60.810703,150,2388.476768
68.635564,150,2389.705286
61.95265,150,2390.994139
61.936388,150,2392.293934
68.305738,150,2393.619955
63.163668,150,2394.932597
51.714236,150,2409.308635
71.148739,150,2410.62102
58.987932,150,2411.855354
60.878594,150,2413.102271
62.438251,150,2414.352429
76.818803,150,2415.615182
78.683699,150,2416.882311
70.314933,150,2431.331108
75.164422,150,2432.597938
61.841238,150,2433.85067
80.418078,150,2435.120958
55.704803,150,2436.396922
71.073131,150,2437.680691
62.419108,150,2438.961179
65.234209,150,2453.211383
80.342439,150,2454.470094
65.092329,150,2455.795759
63.041212,150,2457.055018
82.348591,150,2458.305337
54.785545,150,2459.5624
60.481869,150,2460.798097
79.249653,150,2475.222936
60.070339,150,2476.452909
58.769515,150,2477.691193
72.989569,150,2478.928325
58.223983,150,2480.180906
68.324451,150,2481.42884
58.489008,150,2482.679993
70.687077,150,2497.096731
60.098109,150,2498.361917
70.358258,150,2499.603228
64.688548,150,2500.908798
61.020099,150,2502.142926
76.676168,150,2503.378954
56.82424,150,2517.76867
61.096728,150,2519.021294
80.694665,150,2520.301974
71.448355,150,2521.573315
55.745263,150,2522.853648
82.850061,150,2524.13189
75.562003,150,2525.395514
71.629495,150,2539.743248
54.575636,150,2541.134737
69.783332,150,2542.446832
60.38204,150,2543.741918
80.861859,150,2545.100825
58.731033,150,2546.392287
85.053828,150,2547.668633
63.388665,150,2562.05663
73.626026,150,2563.317509
68.955699,150,2564.575301
79.143258,150,2565.859687
73.945841,150,2567.110786
61.468611,150,2568.375484
73.840833,150,2569.663461
62.825071,150,2584.029639
57.214566,150,2585.270978
75.231937,150,2586.506796
81.378394,150,2587.752721
80.568077,150,2588.993945
63.237002,150,2590.420867
76.549069,150,2591.662004
54.383702,150,2606.154726
54.010955,150,2607.405502
70.585113,150,2608.655588
72.429208,150,2609.907692
67.926267,150,2611.164732
73.697973,150,2612.415215
68.17527,150,2613.677029
70.616818,150,2627.954722
59.30555,150,2629.274734
62.459107,150,2630.537109
67.618424,150,2631.826664
72.62687,150,2633.099917
77.599344,150,2634.390656
73.300837,150,2648.798964
66.831289,150,2650.139173
72.456143,150,2651.577585
76.184339,150,2652.890014
82.089208,150,2654.202801
79.200713,150,2655.494555
74.150659,150,2656.769633
